x	y	z	t
0.494877	449.888	73.4385	0.0541563
0.493578	449.167	73.3227	0.105183
0.492202	448.445	73.2058	0.156056
0.49068	447.653	73.0776	0.211798
0.488246	446.849	72.9469	0.268176
0.484736	446.063	72.8177	0.323554
0.478959	445.303	72.6924	0.377271
0.472109	444.565	72.5693	0.429618
0.454906	443.796	72.4405	0.484179
0.437263	443.059	72.3189	0.536542
0.417394	442.281	72.1939	0.592049
0.378202	441.537	72.0813	0.645884
0.350328	440.831	71.9798	0.696511
0.328309	440.097	71.8732	0.749399
0.302169	439.293	71.751	0.807189
0.261928	438.524	71.6329	0.862558
0.244198	437.786	71.5271	0.915503
0.206758	437.062	71.4247	0.96752
0.136254	436.291	71.313	1.02285
0.112503	435.548	71.2027	1.07648
0.0731147	434.853	71.088	1.12752
-0.014558	434.122	70.9542	1.1818
-0.0387615	433.33	70.7917	1.239
-0.102599	432.586	70.6399	1.29281
-0.128912	431.832	70.4826	1.34655
-0.155329	431.033	70.3357	1.40294
-0.153982	430.278	70.2104	1.45585
-0.138809	429.555	70.1051	1.50652
-0.108731	428.843	70.0124	1.55655
-0.0693246	428.112	69.9233	1.60766
-0.00451985	427.314	69.8317	1.66458
0.0572318	426.571	69.7431	1.71837
0.123178	425.888	69.6594	1.76915
0.249147	425.203	69.5681	1.82097
0.334149	424.533	69.4669	1.87205
0.403253	423.818	69.3429	1.92611
0.490331	423.106	69.2055	1.97969
0.584933	422.384	69.0452	2.03486
0.667213	421.656	68.8859	2.08937
0.73752	420.897	68.7153	2.14547
0.798645	420.134	68.5617	2.20107
0.814179	419.375	68.4155	2.25601
0.809424	418.566	68.2756	2.31355
0.777887	417.864	68.1631	2.36377
0.728819	417.1	68.0547	2.41802
0.650601	416.307	67.9615	2.47424
0.576919	415.527	67.8751	2.53027
0.439333	414.826	67.8069	2.58343
0.376127	414.121	67.7481	2.63664
0.237623	413.429	67.6783	2.69076
0.16578	412.734	67.6041	2.74581
0.0505688	412.093	67.5145	2.79823
-0.0781529	411.412	67.3964	2.8542
-0.203981	410.75	67.2652	2.90811
-0.347699	410.049	67.1046	2.96401
-0.468824	409.356	66.945	3.01753
-0.61342	408.622	66.7803	3.07297
-0.692679	407.885	66.6141	3.1273
-0.762585	407.181	66.4723	3.17853
-0.816767	406.464	66.3442	3.22993
-0.844197	405.732	66.2286	3.28281
-0.83382	405.003	66.1322	3.33486
-0.815426	404.301	66.0526	3.38596
-0.73988	403.544	65.9773	3.44058
-0.672572	402.803	65.921	3.49496
-0.596498	402.086	65.8561	3.54775
-0.459135	401.392	65.7919	3.60074
-0.364985	400.672	65.7266	3.6559
-0.250602	400.005	65.6532	3.70813
-0.141565	399.345	65.5712	3.75999
-0.0124852	398.706	65.4788	3.81145
0.149978	398.067	65.3714	3.8632
0.243186	397.395	65.2359	3.91625
0.430318	396.72	65.0933	3.97189
0.567031	396.007	64.9281	4.02769
0.692907	395.329	64.7747	4.07891
0.830541	394.634	64.6224	4.13032
0.908921	393.865	64.4603	4.18602
0.98583	393.151	64.3258	4.23745
1.03095	392.423	64.2019	4.289
1.05339	391.689	64.0906	4.34126
1.0486	390.943	63.9878	4.39426
1.02978	390.168	63.8954	4.44897
0.979881	389.365	63.8077	4.50584
0.929015	388.623	63.7251	4.55884
0.856551	387.924	63.6479	4.60919
0.766052	387.212	63.5646	4.66109
0.670769	386.466	63.4758	4.7171
0.517141	385.716	63.3768	4.77431
0.431407	385.054	63.2883	4.8251
0.328068	384.361	63.1831	4.87898
0.15111	383.709	63.0714	4.93222
0.0587159	383.06	62.9404	4.98477
-0.0796914	382.351	62.7925	5.04115
-0.261028	381.718	62.6468	5.09303
-0.38418	381.061	62.4916	5.1442
-0.495455	380.345	62.3219	5.19868
-0.615999	379.608	62.1652	5.2535
-0.684414	378.893	62.0158	5.30615
-0.727056	378.158	61.8837	5.35881
-0.74397	377.393	61.7618	5.41325
-0.735077	376.674	61.6618	5.46449
-0.705513	375.971	61.5703	5.5146
-0.665839	375.258	61.5023	5.56545
-0.592017	374.52	61.4319	5.61835
-0.522912	373.808	61.3702	5.66992
-0.389599	373.095	61.3086	5.72361
-0.27855	372.43	61.2524	5.77448
-0.198886	371.758	61.1966	5.82506
-0.0984721	371.073	61.1222	5.87786
0.0151215	370.391	61.0347	5.93105
0.150039	369.69	60.9271	5.98622
0.270576	369.056	60.8101	6.03715
0.40113	368.43	60.6801	6.08741
0.571708	367.726	60.5279	6.14318
0.676438	367.053	60.3748	6.1944
0.754565	366.368	60.2129	6.24576
0.854656	365.62	60.0567	6.30096
0.911705	364.857	59.9029	6.35606
0.958334	364.126	59.7715	6.40834
0.987212	363.333	59.6427	6.46464
0.987973	362.564	59.5311	6.51922
0.968987	361.846	59.4367	6.57
0.920184	361.072	59.349	6.62513
0.870239	360.336	59.2668	6.67762
0.809772	359.59	59.1815	6.7311
0.708327	358.839	59.1001	6.78609
0.609628	358.105	59.0136	6.84091
0.517172	357.421	58.9327	6.892
0.416344	356.769	58.8538	6.94208
0.256738	356.089	58.7661	6.9949
0.161301	355.389	58.6654	7.04975
0.0267283	354.757	58.5611	7.10036
-0.143389	354.088	58.4394	7.153
-0.255922	353.397	58.2967	7.20728
-0.360757	352.712	58.1518	7.25975
-0.480359	352.021	58.0023	7.31226
-0.591003	351.274	57.8377	7.36755
-0.67815	350.585	57.6963	7.41823
-0.770465	349.84	57.5539	7.47246
-0.811266	349.111	57.4262	7.52514
-0.83	348.356	57.3065	7.57894
-0.822327	347.641	57.2032	7.63008
-0.800544	346.906	57.1085	7.68277
-0.759221	346.183	57.0241	7.73461
-0.699003	345.476	56.9474	7.78508
-0.639003	344.775	56.8802	7.83532
-0.558232	344.042	56.799	7.8886
-0.471402	343.337	56.7203	7.9408
-0.372379	342.668	56.6444	7.99121
-0.253031	341.95	56.5593	8.04554
-0.142417	341.219	56.4607	8.10086
0.0082461	340.517	56.3555	8.15579
0.111423	339.832	56.2371	8.20829
0.279285	339.101	56.0975	8.26532
0.358861	338.429	55.9524	8.3169
0.478296	337.772	55.8115	8.3673
0.620108	337.033	55.6555	8.42337
0.702635	336.361	55.5123	8.4736
0.775095	335.65	55.3682	8.52549
0.829596	334.891	55.2225	8.58049
0.87822	334.176	55.099	8.63182
0.892177	333.382	54.9765	8.68842
0.886755	332.611	54.8677	8.74358
0.865331	331.856	54.7748	8.79797
0.830222	331.158	54.6939	8.84807
0.778194	330.405	54.607	8.90213
0.694325	329.689	54.5268	8.95414
0.619213	328.939	54.4456	9.00905
0.508273	328.197	54.3579	9.06395
0.434562	327.474	54.2752	9.11768
0.280616	326.72	54.1779	9.17518
0.189118	325.99	54.0823	9.23082
0.0734936	325.336	53.9863	9.28115
-0.0734085	324.64	53.8731	9.33633
-0.191442	323.999	53.7572	9.38636
-0.306588	323.332	53.6265	9.4378
-0.474925	322.624	53.479	9.49328
-0.585071	321.947	53.3304	9.54503
-0.680488	321.278	53.1791	9.59541
-0.749845	320.567	53.0141	9.64778
-0.827169	319.861	52.8646	9.69952
-0.882537	319.135	52.7212	9.75195
-0.917861	318.423	52.5936	9.80317
