x	y	z	t
0.399597	449.802	73.63	0.0543385
0.390463	448.869	73.4379	0.105656
0.382327	447.915	73.2352	0.157864
0.36831	446.98	73.0339	0.209464
0.34049	445.937	72.8128	0.266745
0.311322	444.958	72.6167	0.320923
0.281131	443.995	72.4456	0.374626
0.233769	443.042	72.289	0.427909
0.198467	442.053	72.1397	0.483222
0.120856	441.061	71.995	0.539396
0.0757251	440.109	71.8587	0.593409
-0.022793	439.1	71.7083	0.651153
-0.0933001	438.154	71.5551	0.705366
-0.220891	437.255	71.3959	0.75761
-0.291168	436.317	71.2124	0.811508
-0.385763	435.357	71.0247	0.866499
-0.499231	434.402	70.8326	0.921276
-0.565611	433.42	70.6494	0.976791
-0.612929	432.456	70.4766	1.03121
-0.618208	431.486	70.3204	1.08549
-0.594491	430.534	70.1798	1.13845
-0.55078	429.599	70.0529	1.19075
-0.495576	428.647	69.9392	1.2438
-0.417787	427.735	69.8289	1.29461
-0.319895	426.825	69.7152	1.34581
-0.234	425.902	69.595	1.39813
-0.0875687	424.999	69.4709	1.45031
0.002373	424.075	69.3324	1.50402
0.141394	423.151	69.1755	1.55808
0.219168	422.194	68.9911	1.61478
0.362139	421.281	68.8089	1.66955
0.448447	420.399	68.6324	1.72085
0.48872	419.455	68.4476	1.77548
0.533876	418.571	68.2887	1.82639
0.576221	417.66	68.1329	1.87794
0.588559	416.676	67.98	1.93345
0.587694	415.754	67.8518	1.98481
0.548989	414.798	67.7279	2.03847
0.507626	413.864	67.6143	2.09106
0.465393	412.866	67.4991	2.14726
0.360413	411.967	67.3881	2.19933
0.309363	411.018	67.2686	2.25398
0.167162	410.089	67.1387	2.31001
0.0683363	409.178	66.9914	2.36472
-0.0523677	408.346	66.835	2.41487
-0.23568	407.458	66.6577	2.46882
-0.328019	406.561	66.4643	2.52161
-0.426756	405.679	66.2898	2.57345
-0.516988	404.729	66.1159	2.62825
-0.540697	403.799	65.9568	2.68154
-0.525391	402.847	65.804	2.73558
-0.511655	401.876	65.6601	2.79014
-0.485733	400.927	65.5335	2.84393
-0.441588	399.985	65.4107	2.8974
-0.354657	399.097	65.2947	2.94837
-0.295767	398.12	65.1605	3.00492
-0.200408	397.225	65.0252	3.05727
-0.0889407	396.299	64.8721	3.11191
0.0147852	395.397	64.7151	3.16451
0.116983	394.471	64.545	3.21845
0.228974	393.514	64.3582	3.27528
0.368314	392.563	64.1764	3.33014
0.435487	391.582	63.9884	3.3861
0.528338	390.643	63.822	3.43957
0.559091	389.609	63.6559	3.49757
0.584642	388.668	63.5165	3.55101
0.57782	387.778	63.3956	3.60102
0.555301	386.841	63.283	3.65342
0.48923	385.858	63.1609	3.70884
0.423104	384.965	63.0534	3.75942
0.358237	384.029	62.9414	3.81326
0.285131	383.11	62.8224	3.86644
0.151841	382.208	62.7004	3.91996
0.0548597	381.354	62.5762	3.97112
-0.0273172	380.419	62.427	4.02673
-0.149888	379.585	62.282	4.07678
-0.309848	378.692	62.116	4.13021
-0.41841	377.753	61.9346	4.185
-0.546219	376.83	61.7643	4.23811
-0.618135	375.931	61.6053	4.28929
-0.662952	374.992	61.4488	4.34172
-0.686618	374.009	61.3002	4.39604
-0.683723	373.086	61.1734	4.44738
-0.649234	372.098	61.051	4.50219
-0.603833	371.115	60.9291	4.55713
-0.513432	370.198	60.8194	4.60948
-0.450246	369.266	60.7124	4.66322
-0.356928	368.392	60.598	4.71459
-0.223912	367.464	60.4626	4.77028
-0.157905	366.566	60.3114	4.82344
-0.00160864	365.646	60.1418	4.8794
0.0973207	364.695	59.9474	4.93585
0.205223	363.793	59.7686	4.98829
0.305382	362.833	59.5793	5.04418
0.376158	361.869	59.4022	5.09902
0.414657	360.894	59.2219	5.15443
0.422146	359.969	59.0583	5.20691
0.399709	358.954	58.8848	5.26319
0.364606	357.966	58.7286	5.31824
0.312522	356.942	58.5814	5.37487
0.258278	356.008	58.4544	5.42677
0.175486	355.004	58.327	5.48337
0.10441	354.127	58.2132	5.53389
0.0281609	353.195	58.0889	5.58807
-0.08466	352.287	57.9615	5.64238
-0.194546	351.354	57.82	5.69822
-0.346465	350.523	57.6876	5.74969
-0.405353	349.618	57.535	5.80396
-0.496036	348.712	57.3779	5.85754
-0.607611	347.821	57.2164	5.90999
-0.663583	346.868	57.0417	5.96472
-0.712857	345.956	56.8852	6.01684
-0.742869	345.057	56.7423	6.06745
-0.756914	344.138	56.6112	6.11908
-0.738144	343.2	56.4864	6.17153
-0.722223	342.282	56.3793	6.22286
-0.677256	341.303	56.2621	6.2777
-0.583863	340.346	56.1478	6.33241
-0.526355	339.454	56.0402	6.38404
-0.444496	338.539	55.9164	6.43753
-0.28284	337.7	55.7902	6.48869
-0.179495	336.796	55.6354	6.54394
-0.0552274	335.899	55.4662	6.59806
0.125035	335.053	55.2931	6.65061
0.205107	334.171	55.1063	6.70307
0.335014	333.208	54.9183	6.75993
0.387574	332.244	54.7292	6.81608
0.442152	331.314	54.5576	6.86895
0.477495	330.305	54.3845	6.92586
0.499571	329.343	54.2468	6.97978
0.515788	328.363	54.1353	7.03408
0.52004	327.373	54.0239	7.08899
0.496254	326.449	53.9244	7.14011
0.479808	325.528	53.8233	7.19119
0.475339	324.523	53.7096	7.24721
0.446182	323.621	53.5943	7.29793
0.410194	322.732	53.469	7.34856
0.307195	321.84	53.3311	7.40123
0.276286	320.938	53.1726	7.45413
0.200999	320.012	52.9989	7.50894
0.0794602	319.118	52.8227	7.5625
0.0133681	318.256	52.6354	7.61444
-0.0850156	317.309	52.4474	7.67014
-0.140557	316.4	52.2737	7.72292
-0.175144	315.481	52.1061	7.77621
-0.213552	314.593	51.9612	7.82747
-0.234027	313.608	51.8216	7.88368
-0.232651	312.658	51.6992	7.93766
-0.215741	311.776	51.5936	7.98783
-0.173456	310.864	51.4836	8.0397
-0.15234	309.907	51.3698	8.09426
-0.108883	309.022	51.2547	8.14523
-0.0231441	308.081	51.124	8.19999
0.0330998	307.186	50.9927	8.25228
0.0606003	306.315	50.8567	8.30364
0.120434	305.455	50.7135	8.35475
0.185276	304.589	50.5614	8.40589
0.269714	303.724	50.4038	8.45738
0.369712	302.824	50.2388	8.51028
0.416776	301.904	50.0686	8.56365
0.476144	300.94	49.8999	8.61896
0.523525	300.026	49.7442	8.67089
0.5371	299.081	49.5918	8.72462
0.547573	298.136	49.4544	8.77791
0.541207	297.137	49.3262	8.83378
0.527968	296.156	49.2038	8.88861
0.499017	295.235	49.0912	8.94007
0.438925	294.286	48.97	8.99328
0.406243	293.317	48.8429	9.04852
0.349723	292.423	48.7148	9.09992
0.274393	291.494	48.568	9.1542
0.186263	290.607	48.4186	9.20661
0.0498308	289.707	48.2567	9.26014
-0.0419527	288.843	48.0937	9.31139
-0.130208	287.887	47.9075	9.36703
-0.24737	286.921	47.7269	9.42276
-0.306819	286.009	47.555	9.47526
-0.358571	285.029	47.3883	9.53064
-0.36615	284.122	47.2504	9.58178
-0.351546	283.223	47.1272	9.63218
-0.332733	282.296	47.0181	9.68411
-0.300167	281.379	46.9094	9.73574
-0.243483	280.454	46.7968	9.78857
-0.11104	279.55	46.6851	9.8418
-0.0247934	278.672	46.5707	9.89366
0.0398284	277.721	46.4325	9.94962
0.186148	276.866	46.2893	10.0018
0.296476	276.023	46.1284	10.053
0.374475	275.107	45.9377	10.1083
0.514201	274.222	45.7548	10.1608
0.568002	273.252	45.5527	10.2172
0.633032	272.338	45.3752	10.2697
0.678312	271.393	45.2006	10.3235
0.684097	270.494	45.0499	10.3739
0.686756	269.472	44.9017	10.4308
0.657511	268.517	44.7803	10.4838
0.635924	267.589	44.6791	10.5352
0.567842	266.589	44.5586	10.591
0.521544	265.619	44.4454	10.646
0.457075	264.746	44.3347	10.696
0.378054	263.805	44.2055	10.7504
0.303247	262.874	44.065	10.8055
0.209357	261.981	43.9148	10.8583
0.0677035	261.059	43.7451	10.9141
-0.010574	260.132	43.5578	10.9697
-0.14191	259.204	43.3659	11.0251
-0.244859	258.302	43.1903	11.0779
-0.342902	257.339	43.0101	11.1333
-0.38871	256.391	42.8403	11.1874
-0.414756	255.461	42.6941	11.24
-0.415594	254.483	42.5586	11.295
-0.393633	253.55	42.437	11.3472
-0.352779	252.653	42.3283	11.3976
-0.291416	251.758	42.2228	11.4481
-0.22844	250.851	42.1168	11.4999
-0.143738	249.964	42.0121	11.5513
-0.00330281	249.072	41.9026	11.6041
0.0645594	248.147	41.7781	11.6585
0.160237	247.292	41.6402	11.7099
0.295302	246.378	41.4686	11.7653
0.397337	245.543	41.2964	11.8157
0.537376	244.616	41.1017	11.871
0.627152	243.717	40.913	11.9235
0.678948	242.738	40.714	11.9796
0.744438	241.824	40.5512	12.0314
0.778795	240.883	40.4002	12.0843
0.799766	239.983	40.2767	12.135
0.804382	239.057	40.157	12.1869
0.770231	238.079	40.0333	12.2423
0.730731	237.155	39.919	12.2943
0.692704	236.193	39.8027	12.3485
0.604843	235.211	39.6771	12.4048
0.535221	234.199	39.5383	12.4626
0.417964	233.307	39.4166	12.5149
0.327053	232.438	39.2856	12.5656
0.226203	231.593	39.151	12.616
0.116562	230.718	38.9993	12.668
-0.0524824	229.81	38.8328	12.7227
-0.157661	228.928	38.6547	12.7752
-0.279652	227.989	38.4731	12.8299
-0.38901	227.09	38.3027	12.882
-0.442944	226.145	38.1302	12.9359
-0.474377	225.163	37.9726	12.991
-0.46677	224.227	37.8401	13.0438
-0.449845	223.222	37.7142	13.0992
-0.415397	222.304	37.6054	13.1505
-0.34657	221.322	37.4986	13.2057
-0.264869	220.401	37.3932	13.2581
-0.150416	219.432	37.2828	13.3151
-0.0820984	218.53	37.1651	13.3676
0.0714477	217.595	37.0266	13.4233
0.163653	216.745	36.8788	13.4746
0.230669	215.817	36.6896	13.5297
0.317165	214.958	36.5059	13.581
0.41342	214.113	36.326	13.631
0.490015	213.24	36.1469	13.6819
0.575132	212.341	35.9764	13.7335
0.618279	211.443	35.8216	13.7842
0.641788	210.508	35.6825	13.8367
0.654416	209.576	35.5595	13.889
0.647044	208.673	35.4495	13.9397
0.606509	207.762	35.3418	13.9909
0.577064	206.787	35.2296	14.0465
0.53399	205.838	35.1106	14.1011
0.461368	204.876	34.9895	14.1572
0.385651	203.925	34.8583	14.2125
0.270606	203.06	34.7323	14.2637
0.225674	202.171	34.5891	14.3157
0.138281	201.26	34.4271	14.37
-0.0326429	200.385	34.2587	14.4226
-0.12903	199.535	34.0853	14.4726
-0.20585	198.635	33.8945	14.5254
-0.282513	197.692	33.7083	14.5799
-0.355363	196.778	33.5342	14.6323
-0.367119	195.82	33.3625	14.6862
-0.365977	194.837	33.2083	14.7409
-0.336589	193.897	33.076	14.7933
-0.307055	192.869	32.9483	14.8499
-0.231274	191.939	32.8378	14.9021
-0.1702	191.041	32.7315	14.9532
-0.0887689	190.172	32.624	15.0036
-0.0280614	189.297	32.5084	15.0545
0.0148683	188.38	32.3776	15.1082
0.0811039	187.469	32.2313	15.1617
0.224313	186.596	32.077	15.2151
0.301807	185.741	31.9023	15.2667
