x	y	z	t
0.474284	450.041	73.7283	0.0510591
0.466781	449.179	73.5888	0.102296
0.454239	448.268	73.4325	0.155948
0.441807	447.413	73.273	0.206202
0.429026	446.536	73.0955	0.257862
0.41659	445.609	72.8984	0.3129
0.391217	444.718	72.6911	0.365991
0.369484	443.81	72.4963	0.420667
0.341735	442.955	72.3183	0.47217
0.311282	442.033	72.1401	0.527544
0.249746	441.109	71.9857	0.583077
0.212388	440.223	71.8493	0.636365
0.126429	439.305	71.7135	0.692641
0.0862132	438.397	71.5831	0.748425
-0.0284561	437.54	71.4526	0.802593
-0.0778908	436.698	71.3098	0.855774
-0.18008	435.819	71.1492	0.911213
-0.295531	435.01	70.9895	0.962425
-0.365279	434.137	70.8156	1.01657
-0.426303	433.322	70.6604	1.06672
-0.458449	432.455	70.5086	1.11976
-0.478026	431.552	70.3655	1.17461
-0.471747	430.669	70.2422	1.22781
-0.447605	429.818	70.1364	1.27938
-0.416592	428.987	70.0392	1.33013
-0.345056	428.07	69.937	1.38616
-0.273914	427.199	69.8333	1.44054
-0.14393	426.391	69.7338	1.49191
-0.0678075	425.541	69.618	1.54609
0.0386613	424.715	69.4831	1.59883
0.210226	423.88	69.3249	1.65308
0.306653	423.077	69.1443	1.70499
0.42535	422.214	68.9568	1.76016
0.539616	421.364	68.7761	1.81378
0.590474	420.535	68.6065	1.86518
0.629442	419.648	68.4467	1.91962
0.648014	418.822	68.3096	1.97008
0.636745	417.952	68.1781	2.02306
0.60154	417.038	68.0592	2.07909
0.541112	416.106	67.9544	2.13601
0.470218	415.246	67.8591	2.18931
0.348483	414.394	67.7651	2.243
0.262821	413.544	67.6748	2.2971
0.169145	412.7	67.5721	2.35113
-0.000830047	411.939	67.469	2.40266
-0.119244	411.169	67.3495	2.45347
-0.217831	410.315	67.1944	2.50977
-0.403174	409.517	67.0379	2.56414
-0.520807	408.688	66.857	2.61896
-0.670472	407.844	66.6827	2.67347
-0.758053	407.03	66.5133	2.72536
-0.856727	406.235	66.3474	2.77583
-0.908923	405.363	66.1879	2.82935
-0.934946	404.498	66.038	2.88243
-0.934423	403.642	65.9023	2.93498
-0.900262	402.768	65.7808	2.98864
-0.843236	401.906	65.6747	3.04128
-0.773815	401.065	65.5839	3.09328
-0.680342	400.211	65.4997	3.14665
-0.581441	399.419	65.4156	3.19724
-0.469902	398.645	65.3298	3.24764
-0.370134	397.875	65.2339	3.29809
-0.260771	397.096	65.1238	3.35008
-0.119914	396.274	64.9888	3.40635
0.0283515	395.485	64.8411	3.45876
0.167122	394.653	64.6739	3.51273
0.305865	393.792	64.4884	3.56854
0.423569	392.951	64.3138	3.62171
0.549047	392.14	64.1474	3.67252
0.610344	391.269	63.975	3.72627
0.663955	390.378	63.8199	3.78067
0.688808	389.539	63.6879	3.83167
0.681933	388.676	63.566	3.88435
0.646481	387.834	63.4589	3.93545
0.603346	386.96	63.3588	3.98834
0.545059	386.133	63.2623	4.03887
0.467422	385.301	63.1621	4.09011
0.350514	384.437	63.0517	4.14443
0.274611	383.596	62.9417	4.19782
0.191118	382.787	62.825	4.24992
0.0312064	381.944	62.6917	4.30523
-0.0393481	381.146	62.5501	4.35824
-0.194669	380.326	62.3968	4.41275
-0.280997	379.457	62.2198	4.46894
-0.376358	378.621	62.0498	4.52228
-0.482429	377.743	61.8665	4.5777
-0.543621	376.897	61.7053	4.63033
-0.588401	376.067	61.5617	4.68144
-0.606755	375.23	61.4343	4.73242
-0.597798	374.316	61.3158	4.7871
-0.568283	373.492	61.2177	4.83725
-0.51589	372.614	61.1181	4.89104
-0.439329	371.695	61.0243	4.94686
-0.36538	370.848	60.9328	4.9993
-0.239159	370.01	60.8404	5.05269
-0.143503	369.195	60.7473	5.10513
-0.0842532	368.402	60.6546	5.15648
0.0307414	367.618	60.5424	5.20828
0.148037	366.794	60.4057	5.26244
0.306074	366.045	60.2598	5.31319
0.40898	365.281	60.0963	5.36363
0.48882	364.417	59.8947	5.41842
0.580903	363.591	59.7109	5.47
0.681547	362.66	59.5133	5.52753
0.736775	361.818	59.3549	5.57874
0.774825	360.915	59.2014	5.6337
0.777395	360.05	59.0681	5.68655
0.759186	359.149	58.9425	5.74163
0.704185	358.216	58.8271	5.79848
0.617263	357.305	58.7156	5.85454
0.535699	356.489	58.6185	5.90549
0.460064	355.589	58.5108	5.9623
0.359742	354.799	58.4081	6.01257
0.233614	353.934	58.2888	6.06869
0.0659332	353.127	58.1629	6.12277
-0.0620644	352.337	58.031	6.1761
-0.154738	351.511	57.8829	6.23119
-0.338136	350.741	57.741	6.2837
-0.444705	349.941	57.5871	6.33662
-0.533831	349.141	57.4369	6.38822
-0.620541	348.288	57.283	6.44215
-0.712149	347.458	57.1385	6.49463
-0.759539	346.594	57.0018	6.54785
-0.788683	345.773	56.8894	6.59797
-0.800662	344.945	56.7896	6.64841
-0.793846	344.091	56.6961	6.70017
-0.746435	343.23	56.6062	6.75287
-0.685189	342.391	56.5196	6.80423
-0.642379	341.507	56.4328	6.85823
-0.568236	340.611	56.3301	6.91371
-0.429227	339.819	56.2339	6.96502
-0.344301	338.949	56.1123	7.02075
-0.219298	338.168	55.9858	7.07244
-0.053291	337.421	55.8461	7.12275
0.0549303	336.566	55.6651	7.1797
0.218645	335.74	55.4861	7.23386
0.319642	334.876	55.2875	7.28962
0.419451	334.065	55.1115	7.34142
0.510359	333.16	54.9217	7.39791
0.55313	332.265	54.7563	7.4531
0.575046	331.42	54.6152	7.5043
0.568098	330.517	54.4805	7.55934
0.546394	329.613	54.3558	7.61398
0.483572	328.765	54.2478	7.66628
0.433554	327.848	54.1399	7.72244
0.326552	327.011	54.0402	7.77514
0.278591	326.108	53.9374	7.83193
0.144557	325.279	53.838	7.88519
0.0812138	324.452	53.7336	7.93966
-0.0166144	323.684	53.6194	7.99053
-0.116921	322.939	53.4935	8.04068
-0.279284	322.148	53.3463	8.09451
-0.389831	321.386	53.1933	8.14552
-0.490579	320.555	53.0168	8.19991
-0.577899	319.759	52.8567	8.25087
-0.674005	318.929	52.697	8.30353
-0.733756	318.085	52.5462	8.35636
-0.772025	317.255	52.414	8.40765
-0.778677	316.379	52.2891	8.46101
-0.803364	315.529	52.1806	8.51275
-0.749115	314.632	52.081	8.56806
-0.666676	313.738	51.9793	8.62361
-0.593173	312.932	51.8922	8.67471
-0.501081	312.143	51.8017	8.72554
-0.410265	311.31	51.6993	8.77954
-0.305407	310.5	51.5823	8.83264
-0.114414	309.745	51.4603	8.88494
0.0286799	309.024	51.327	8.93508
0.119789	308.201	51.1548	8.99007
0.269042	307.452	50.9929	9.0415
0.382922	306.694	50.8265	9.09156
0.532391	305.839	50.6465	9.14729
0.610954	305.041	50.4764	9.198
0.689482	304.152	50.312	9.25349
0.724346	303.323	50.1725	9.30484
0.732479	302.451	50.046	9.358
0.720823	301.567	49.9311	9.41188
0.685	300.644	49.8274	9.46808
0.635297	299.762	49.7283	9.52254
0.545178	298.91	49.6323	9.57543
0.49094	298.057	49.5398	9.62889
0.41707	297.197	49.4337	9.68316
0.273041	296.4	49.3322	9.73553
0.184687	295.628	49.227	9.78563
0.105797	294.743	49.0904	9.84337
-0.0151141	293.977	48.9547	9.89437
-0.143363	293.222	48.8092	9.9449
-0.300713	292.443	48.6492	9.99643
-0.397532	291.603	48.464	10.0512
-0.496839	290.816	48.2963	10.1025
-0.600429	289.982	48.1268	10.1559
-0.634215	289.149	47.9615	10.2085
-0.656847	288.277	47.8072	10.2629
-0.651331	287.428	47.6663	10.3153
-0.632425	286.561	47.5326	10.3683
-0.595258	285.707	47.4111	10.4201
-0.522623	284.849	47.2972	10.4728
-0.428779	284.035	47.1927	10.5236
-0.293566	283.159	47.0802	10.58
-0.186708	282.359	46.9695	10.6316
-0.0659326	281.586	46.858	10.6826
0.121059	280.823	46.7411	10.735
0.247807	280.081	46.6177	10.786
0.320137	279.252	46.4729	10.8417
0.437356	278.518	46.3427	10.8925
0.594823	277.708	46.1963	10.9466
0.700752	276.934	46.0515	10.9974
0.775693	276.085	45.8907	11.0521
0.853805	275.219	45.7395	11.1067
0.892244	274.301	45.5928	11.1636
0.915523	273.398	45.4667	11.2192
0.911573	272.546	45.3597	11.271
0.885216	271.683	45.2582	11.3236
0.845073	270.862	45.166	11.3737
0.788653	270.037	45.0721	11.4245
0.671715	269.208	44.9763	11.4765
0.599976	268.366	44.8813	11.5297
0.51919	267.564	44.7809	11.5811
0.371108	266.713	44.6655	11.6366
0.284187	265.909	44.5462	11.6901
0.086232	265.067	44.4074	11.7475
-0.0182722	264.239	44.2533	11.8027
-0.154795	263.468	44.1029	11.8534
-0.310624	262.629	43.9277	11.9086
-0.436983	261.817	43.7663	11.9598
-0.540507	260.972	43.6052	12.0127
-0.62061	260.134	43.4549	12.0645
-0.693473	259.27	43.3148	12.1177
-0.731735	258.39	43.1915	12.171
-0.746468	257.496	43.0762	12.2251
-0.748895	256.61	42.9754	12.2787
-0.728157	255.735	42.8756	12.3316
-0.690744	254.869	42.7777	12.3847
-0.605754	254.005	42.6771	12.4379
-0.565887	253.188	42.5865	12.4889
-0.487935	252.397	42.4894	12.5393
-0.38319	251.6	42.3841	12.5907
-0.289474	250.802	42.2667	12.6422
-0.180393	249.999	42.1318	12.695
-0.0304571	249.229	41.9842	12.7464
0.0674739	248.41	41.7959	12.8005
0.163267	247.619	41.6104	12.8514
0.27973	246.776	41.416	12.9051
0.392109	245.952	41.2312	12.9567
0.447185	245.027	41.0408	13.0135
0.495239	244.119	40.8782	13.0693
0.509032	243.266	40.7471	13.1211
0.487057	242.33	40.6269	13.1784
0.440112	241.495	40.5342	13.2295
0.383987	240.626	40.447	13.2826
0.31078	239.814	40.3707	13.3328
0.180673	238.949	40.2821	13.387
0.108998	238.069	40.1924	13.4429
-0.0198927	237.209	40.092	13.4992
-0.116067	236.445	39.984	13.5493
-0.271396	235.597	39.8482	13.6051
-0.378745	234.789	39.7055	13.6583
-0.451646	233.924	39.5351	13.7141
-0.613484	233.073	39.3627	13.7688
-0.699046	232.223	39.1802	13.8228
-0.800392	231.395	39.0106	13.8743
-0.900163	230.506	38.8346	13.9292
-0.962921	229.682	38.6878	13.9796
-1.0004	228.797	38.5413	14.0332
-1.01281	227.944	38.4103	14.0853
-0.995896	227.096	38.2873	14.1373
-0.968646	226.227	38.1774	14.1908
-0.885957	225.325	38.0658	14.2464
-0.795658	224.521	37.973	14.297
-0.702508	223.682	37.8807	14.3501
-0.616326	222.881	37.7855	14.4013
-0.502875	222.102	37.6886	14.4522
-0.317361	221.28	37.5769	14.5083
-0.176242	220.5	37.4588	14.5613
-0.0158862	219.772	37.3283	14.6114
0.170403	218.958	37.166	14.6659
0.309171	218.15	36.9809	14.7196
0.427184	217.346	36.802	14.7712
0.547772	216.546	36.6274	14.8224
0.656674	215.692	36.455	14.8756
0.709962	214.779	36.2861	14.932
0.74989	213.904	36.1452	14.9859
0.752022	213.068	36.0263	15.0371
0.730345	212.228	35.9183	15.089
0.687537	211.417	35.8236	15.1393
0.634062	210.581	35.737	15.1913
0.554029	209.74	35.6421	15.2433
0.470908	208.94	35.5513	15.2936
0.336889	208.099	35.4495	15.3469
0.27906	207.233	35.3408	15.4023
0.146752	206.42	35.2263	15.4568
0.0594212	205.581	35.0968	15.5128
-0.035545	204.807	34.9677	15.5643
-0.188575	203.986	34.8182	15.6198
-0.358853	203.127	34.6566	15.6762
-0.458738	202.286	34.491	15.7294
-0.543285	201.447	34.3163	15.7831
-0.62515	200.621	34.155	15.8347
-0.707988	199.759	33.9973	15.8887
-0.731591	198.922	33.857	15.9407
-0.744959	198.039	33.7278	15.9949
-0.728946	197.151	33.6087	16.0493
-0.698246	196.315	33.5128	16.1004
-0.6485	195.406	33.4075	16.156
-0.553608	194.578	33.3171	16.2068
-0.480728	193.703	33.2235	16.2612
-0.362057	192.824	33.1163	16.3168
-0.264021	191.999	33.0118	16.3695
-0.202039	191.218	32.9081	16.4202
-0.113368	190.454	32.7917	16.4706
0.0125605	189.631	32.6485	16.5256
0.185229	188.848	32.4943	16.579
0.279992	188.069	32.3183	16.6307
0.38823	187.247	32.137	16.684
0.488095	186.462	31.9635	16.7345
0.565761	185.638	31.7917	16.7864
0.6288	184.796	31.6357	16.8387
0.643895	183.895	31.4974	16.8943
0.639278	183.008	31.3848	16.9493
0.616534	182.166	31.2959	17.0011
0.578851	181.346	31.204	17.0516
0.524259	180.495	31.1056	17.1039
0.453363	179.654	31.0062	17.1561
0.35117	178.846	30.9084	17.207
0.283913	178.04	30.8062	17.258
0.186837	177.242	30.6963	17.3099
0.135067	176.392	30.5599	17.3655
0.0240656	175.588	30.4084	17.4206
-0.101013	174.794	30.2483	17.474
-0.251336	173.969	30.0756	17.5297
-0.350127	173.176	29.8934	17.5818
-0.452021	172.311	29.7111	17.6372
-0.560252	171.474	29.5417	17.6895
-0.610918	170.625	29.3819	17.7426
-0.646156	169.802	29.249	17.793
-0.651793	168.916	29.1235	17.8467
-0.627413	168.081	29.0193	17.8975
-0.583817	167.233	28.9222	17.949
-0.540616	166.313	28.831	18.0043
-0.468242	165.452	28.7439	18.0568
-0.374665	164.558	28.661	18.1119
-0.294443	163.746	28.5746	18.1628
-0.220876	162.93	28.477	18.2151
-0.120937	162.16	28.375	18.2652
0.0406259	161.366	28.2533	18.3186
0.102949	160.575	28.1082	18.3714
0.272116	159.741	27.9378	18.4283
0.355453	158.934	27.7499	18.4812
0.498793	158.09	27.5634	18.5364
0.59408	157.266	27.3849	18.5889
0.643108	156.42	27.2043	18.6418
0.693404	155.603	27.0521	18.6923
0.725576	154.675	26.8993	18.7497
0.718784	153.852	26.7804	18.8003
0.696262	152.972	26.6728	18.8545
0.637792	152.074	26.5665	18.91
0.590992	151.223	26.4783	18.9624
0.532516	150.354	26.3775	19.0167
0.421929	149.558	26.2849	19.0677
0.373341	148.708	26.1849	19.1211
0.29651	147.936	26.0846	19.1711
0.212517	147.142	25.9696	19.223
0.115716	146.34	25.8381	19.2756
0.0190968	145.585	25.6947	19.3261
-0.100891	144.749	25.5108	19.3824
-0.247692	143.903	25.319	19.4382
-0.318315	143.062	25.1132	19.4927
-0.412892	142.265	24.9357	19.5433
-0.497611	141.458	24.7706	19.5935
-0.551351	140.622	24.6185	19.6449
-0.576443	139.771	24.4831	19.6976
-0.579392	138.948	24.3687	19.7483
-0.553104	138.079	24.2655	19.8022
-0.510903	137.261	24.1722	19.8529
-0.452072	136.418	24.0774	19.9048
-0.354221	135.535	23.9747	19.9594
-0.287317	134.67	23.8764	20.0132
-0.144764	133.812	23.7666	20.0684
-0.0324997	133.016	23.6583	20.1192
0.0285025	132.191	23.534	20.1724
0.138072	131.403	23.4004	20.2237
0.274434	130.618	23.2572	20.2766
0.379758	129.868	23.1091	20.3266
0.541476	129.089	22.9529	20.3783
0.627643	128.258	22.7783	20.4311
0.722553	127.377	22.6064	20.4867
0.811953	126.566	22.4532	20.5373
0.855092	125.715	22.3058	20.5892
0.867206	124.789	22.1619	20.6458
0.867836	123.955	22.0486	20.6969
0.849855	123.13	21.9489	20.7475
0.806558	122.259	21.8563	20.8016
0.75163	121.392	21.7599	20.8555
0.683645	120.578	21.6699	20.9064
0.579649	119.707	21.5729	20.9623
0.482544	118.892	21.4723	21.0144
0.361425	118.116	21.3718	21.0655
0.24273	117.342	21.2625	21.1165
0.0878019	116.522	21.1333	21.1721
-0.0599632	115.695	20.988	21.2269
-0.229598	114.941	20.8436	21.2778
-0.351636	114.13	20.6808	21.3314
-0.457778	113.324	20.5051	21.3847
-0.551589	112.546	20.345	21.4349
-0.658359	111.717	20.1856	21.4885
-0.700028	110.822	20.024	21.5452
-0.745445	109.924	19.8796	21.6011
-0.751888	109.075	19.7597	21.6536
-0.72988	108.168	19.6447	21.7086
-0.700418	107.282	19.5506	21.7622
-0.648284	106.441	19.4595	21.8135
-0.594737	105.6	19.3656	21.8652
-0.472891	104.75	19.2655	21.9188
-0.364732	103.936	19.1643	21.9714
-0.304438	103.094	19.0523	22.0254
-0.197158	102.281	18.9288	22.0781
-0.0394967	101.523	18.7987	22.1298
0.0649918	100.724	18.6418	22.1835
0.206633	99.8811	18.4731	22.2385
0.300854	99.0784	18.3072	22.2905
0.371131	98.1893	18.1225	22.3471
0.485621	97.3319	17.9563	22.4011
0.563158	96.4612	17.7908	22.4555
0.616862	95.6286	17.6487	22.5067
0.651563	94.7814	17.5169	22.5585
0.653989	93.9643	17.403	22.6085
0.635866	93.13	17.2971	22.6594
0.611378	92.2102	17.1897	22.7153
0.543536	91.3391	17.0858	22.7693
0.48188	90.4774	16.9906	22.8236
0.396816	89.669	16.8938	22.875
0.255684	88.8388	16.7897	22.9297
0.149871	88.0525	16.6907	22.9817
0.0856525	87.2723	16.5915	23.0339
-0.023601	86.5155	16.4818	23.0853
-0.14519	85.7869	16.3614	23.1359
-0.315323	84.9674	16.2119	23.1917
-0.389527	84.1501	16.0394	23.2465
-0.523237	83.3386	15.8636	23.3005
-0.61333	82.5055	15.6728	23.3552
-0.72975	81.6171	15.4922	23.4118
-0.784957	80.7439	15.3238	23.4666
-0.835205	79.8351	15.1748	23.5226
-0.8399	79.0063	15.0543	23.5733
-0.824907	78.1338	14.9381	23.6265
-0.779827	77.2306	14.8311	23.682
-0.736865	76.4044	14.7561	23.7332
-0.682729	75.5902	14.6775	23.7839
-0.603213	74.757	14.595	23.8362
-0.471776	73.9056	14.5043	23.8907
-0.411338	73.0894	14.4136	23.9435
-0.299931	72.226	14.2936	23.9998
-0.143046	71.4596	14.1714	24.0507
-0.0442538	70.6594	14.0153	24.1047
0.163278	69.8597	13.8456	24.1594
0.287088	68.9957	13.6482	24.2157
0.401455	68.1734	13.4668	24.2682
0.545772	67.3844	13.2951	24.3185
0.634608	66.5299	13.1214	24.3717
0.684573	65.6348	12.9496	24.4266
0.726296	64.7871	12.8046	24.4785
0.747239	63.9245	12.6722	24.5309
0.744932	63.012	12.5495	24.5865
0.719467	62.1531	12.442	24.6388
0.669486	61.2787	12.3424	24.6931
0.598298	60.4142	12.2395	24.7475
0.495305	59.5575	12.1374	24.8024
0.436348	58.7682	12.0513	24.8529
0.349429	57.9476	11.9503	24.9066
0.249674	57.1755	11.8512	24.9574
0.0936643	56.3978	11.7393	25.0097
0.0210571	55.5648	11.6036	25.0656
-0.105501	54.8028	11.4675	25.1174
-0.295395	54.0557	11.3228	25.1687
-0.414252	53.2381	11.1567	25.2231
-0.514033	52.4215	10.995	25.2762
-0.647338	51.5556	10.83	25.332
-0.716482	50.6931	10.6726	25.3865
-0.775497	49.8012	10.5313	25.4421
-0.795081	48.9874	10.4188	25.4924
-0.79855	48.089	10.3113	25.5476
-0.768827	47.2012	10.2079	25.6025
-0.735813	46.3759	10.1293	25.6529
-0.679469	45.5353	10.0387	25.7049
-0.567517	44.634	9.9363	25.7612
-0.483801	43.7756	9.84508	25.8146
-0.396784	42.9476	9.74841	25.8666
-0.238965	42.0922	9.64297	25.9216
-0.162014	41.2099	9.52329	25.9774
-0.0253167	40.3334	9.37795	26.034
0.0897768	39.4689	9.2123	26.0893
0.261526	38.7012	9.03933	26.1395
0.374816	37.8923	8.84211	26.1919
0.488971	37.0906	8.63983	26.2428
0.576451	36.2665	8.43016	26.2948
0.655237	35.4321	8.24935	26.3463
0.723423	34.5111	8.07246	26.403
0.743918	33.6726	7.92449	26.4542
0.749883	32.8371	7.79361	26.5053
0.718853	31.9147	7.65607	26.5622
0.680327	31.0836	7.53989	26.6132
0.63293	30.2345	7.41955	26.6661
0.577509	29.3978	7.30325	26.7186
0.487102	28.6147	7.19758	26.7687
0.38585	27.8398	7.09247	26.8192
0.244666	27.0252	6.97937	26.8745
0.0500858	26.2099	6.85693	26.9311
-0.0327547	25.399	6.72884	26.9851
-0.15128	24.6596	6.60591	27.0357
-0.281481	23.8694	6.46837	27.088
-0.409781	23.1058	6.33413	27.1381
-0.569161	22.2849	6.1894	27.1914
-0.647773	21.4401	6.04439	27.2449
-0.723719	20.5575	5.90103	27.3006
-0.742365	19.7042	5.77502	27.3536
-0.738127	18.8898	5.6645	27.4037
-0.71856	17.9952	5.54904	27.4588
-0.66114	17.1139	5.44274	27.5132
-0.603238	16.237	5.34761	27.5675
-0.509912	15.3635	5.24448	27.6217
-0.436785	14.5311	5.14861	27.674
-0.352852	13.7371	5.04821	27.7248
-0.248439	12.9626	4.9487	27.7748
-0.14447	12.1515	4.8408	27.8265
0.0330144	11.3204	4.72421	27.8807
0.122735	10.4571	4.58966	27.9362
0.268035	9.62982	4.44477	27.9904
0.382071	8.81512	4.28794	28.0435
0.463889	7.92867	4.10016	28.1001
0.574018	7.15423	3.93302	28.1502
0.684204	6.30607	3.74732	28.2048
0.762198	5.47901	3.57833	28.2564
0.815573	4.65427	3.42025	28.3073
0.853556	3.84021	3.27555	28.3574
0.871247	2.99911	3.14014	28.4093
0.863522	2.15808	3.01677	28.4617
0.849621	1.26076	2.90124	28.5172
0.810148	0.435207	2.8003	28.5683
0.72818	-0.420173	2.69635	28.6221
0.67574	-1.24862	2.60139	28.6747
0.593202	-2.09122	2.49496	28.7289
0.450282	-2.90332	2.38823	28.7832
0.350019	-3.70168	2.28002	28.837
0.192266	-4.47686	2.16021	28.8909
0.0633709	-5.26682	2.02769	28.9437
-0.0573465	-6.01731	1.88311	28.9951
-0.187822	-6.83924	1.72119	29.0503
-0.358204	-7.67009	1.54708	29.1058
-0.470616	-8.48173	1.38451	29.1586
-0.599338	-9.28545	1.22955	29.2106
-0.660245	-10.1602	1.07338	29.2657
-0.70021	-10.9882	0.943943	29.3176
-0.717394	-11.862	0.821278	29.372
-0.70878	-12.7421	0.713063	29.4263
-0.668803	-13.6074	0.611341	29.4797
-0.590393	-14.4629	0.513737	29.5327
-0.514349	-15.3169	0.421145	29.5863
-0.42345	-16.117	0.32533	29.6376
-0.331286	-16.8983	0.226016	29.6887
-0.167275	-17.6634	0.119498	29.7406
-0.0653593	-18.4414	-0.00261354	29.7925
0.0360433	-19.2785	-0.156463	29.8473
0.194652	-20.1218	-0.325796	29.9027
0.279365	-20.9569	-0.516866	29.9568
0.407402	-21.7481	-0.696046	30.0086
0.500217	-22.5464	-0.871302	30.0588
0.564625	-23.3564	-1.037	30.1096
0.62472	-24.25	-1.20282	30.1653
0.655288	-25.1555	-1.347	30.2212
0.649173	-25.9719	-1.45959	30.2719
0.626935	-26.8506	-1.55986	30.3262
0.587087	-27.7203	-1.65401	30.3794
0.497283	-28.5912	-1.74434	30.4332
0.407588	-29.3789	-1.82505	30.4833
0.349874	-30.2018	-1.9095	30.5354
0.224756	-31.0448	-2.01289	30.5907
0.171877	-31.8911	-2.12745	30.6463
0.0508851	-32.665	-2.24929	30.6996
-0.129744	-33.4224	-2.38244	30.7519
-0.231548	-34.1934	-2.53829	30.8047
-0.336738	-35.0061	-2.707	30.8581
-0.459809	-35.7842	-2.87795	30.9088
-0.594768	-36.6259	-3.05447	30.9628
-0.656468	-37.4979	-3.22879	31.0175
-0.718613	-38.3777	-3.3773	31.0722
-0.742171	-39.1971	-3.49736	31.1233
-0.742582	-40.0173	-3.59818	31.1746
-0.713291	-40.9021	-3.70807	31.2295
-0.6514	-41.7596	-3.80955	31.2826
-0.588273	-42.6459	-3.90879	31.3376
-0.505687	-43.4533	-4.00293	31.388
-0.386291	-44.298	-4.10405	31.442
-0.32505	-45.1636	-4.20971	31.4973
-0.177723	-45.9747	-4.32277	31.5516
-0.0616488	-46.7358	-4.44078	31.6032
0.0303113	-47.5242	-4.58505	31.6562
0.154791	-48.3048	-4.74349	31.7089
0.311151	-49.08	-4.91445	31.7612
0.432005	-49.9122	-5.10816	31.8154
0.533289	-50.7476	-5.28577	31.8679
0.634331	-51.6191	-5.46086	31.9218
0.697011	-52.4448	-5.61649	31.9725
0.738797	-53.3242	-5.76886	32.0262
0.764833	-54.1537	-5.89498	32.0768
0.75617	-55.0273	-6.01177	32.1306
0.706084	-55.9026	-6.10442	32.185
0.638669	-56.7387	-6.18658	32.2369
0.532033	-57.6079	-6.26892	32.2916
0.432413	-58.4509	-6.33887	32.345
0.341999	-59.3143	-6.42883	32.3994
0.238584	-60.081	-6.51083	32.4495
0.0814724	-60.8849	-6.61211	32.5027
-0.0266766	-61.6428	-6.72567	32.5529
-0.110073	-62.4203	-6.85936	32.604
-0.1791	-63.2055	-7.02073	32.6565
-0.294393	-63.9942	-7.18995	32.7081
-0.436775	-64.8056	-7.3671	32.7613
-0.520229	-65.6541	-7.559	32.816
-0.60095	-66.5234	-7.72784	32.8714
-0.674874	-67.3502	-7.87522	32.9241
-0.69407	-68.1905	-8.0055	32.9769
-0.69283	-69.0815	-8.12694	33.0317
-0.671586	-69.9098	-8.22534	33.0829
-0.637542	-70.738	-8.31488	33.1339
-0.598968	-71.6096	-8.4016	33.1874
-0.537176	-72.4588	-8.49415	33.2402
-0.397679	-73.319	-8.59399	33.2951
-0.32164	-74.179	-8.69527	33.35
-0.17481	-74.9934	-8.80418	33.4038
-0.0708589	-75.7949	-8.92612	33.457
0.0696051	-76.6014	-9.06766	33.5102
