x	y	z	t
0.594165	450.323	73.7713	0.0563259
0.591024	449.69	73.6728	0.107938
0.58939	449.061	73.5744	0.15924
0.592245	448.422	73.4743	0.211559
0.593293	447.802	73.377	0.262189
0.597255	447.182	73.2791	0.312783
0.599812	446.557	73.1803	0.363797
0.607493	445.907	73.0783	0.417009
0.619772	445.254	72.9753	0.470511
0.629832	444.604	72.8729	0.523639
0.643692	443.917	72.765	0.579729
0.654341	443.257	72.6613	0.633517
0.666814	442.617	72.5605	0.685857
0.681558	441.936	72.4537	0.741207
0.694537	441.256	72.3471	0.796551
0.70901	440.601	72.2447	0.849893
0.721211	439.953	72.1432	0.902764
0.735155	439.268	72.0363	0.958423
0.750741	438.604	71.9327	1.0127
0.767029	437.98	71.8351	1.06368
0.782163	437.345	71.7355	1.11539
0.798136	436.695	71.6334	1.16826
0.814202	436.046	71.5309	1.22109
0.833143	435.368	71.424	1.27597
0.849198	434.722	71.3225	1.32905
0.868504	434.048	71.2159	1.38339
0.885134	433.357	71.1066	1.43921
0.902297	432.71	71.0036	1.49174
0.922309	432.052	70.8983	1.54476
0.938914	431.386	70.7915	1.59857
0.954724	430.749	70.6888	1.65013
0.970113	430.119	70.5865	1.70119
0.985156	429.491	70.4856	1.75204
1.00138	428.833	70.3789	1.80514
1.01637	428.187	70.276	1.85733
1.03005	427.555	70.1762	1.90893
1.05336	426.905	70.0733	1.96192
1.0645	426.209	69.9592	2.01758
1.07943	425.568	69.8487	2.06879
1.09487	424.941	69.7349	2.11901
1.10721	424.232	69.5973	2.17548
1.10949	423.584	69.4716	2.22693
1.10821	422.953	69.3502	2.27712
1.10618	422.282	69.2243	2.33079
1.0819	421.611	69.0959	2.38467
1.06418	420.911	68.9687	2.44145
1.02917	420.223	68.8432	2.49757
0.99036	419.571	68.7298	2.55112
0.94556	418.881	68.6136	2.60786
0.897256	418.267	68.5149	2.65869
0.847225	417.661	68.4212	2.70911
0.78774	416.984	68.3213	2.76586
0.701048	416.322	68.2248	2.82207
0.649437	415.668	68.133	2.87787
0.54926	415.058	68.0464	2.93101
0.494797	414.454	67.9616	2.98379
0.411472	413.843	67.8712	3.0373
0.290558	413.206	67.7744	3.09342
0.224517	412.591	67.6777	3.14723
0.12707	411.998	67.579	3.19942
-0.00166208	411.377	67.4731	3.25383
-0.0840439	410.722	67.3549	3.30966
-0.196457	410.083	67.2359	3.36379
-0.284339	409.446	67.1057	3.41723
-0.390949	408.784	66.9726	3.4721
-0.466343	408.169	66.8474	3.52232
-0.530581	407.527	66.7189	3.57454
-0.580114	406.901	66.6032	3.62569
-0.613967	406.267	66.4926	3.67717
-0.630185	405.621	66.3875	3.72992
-0.630069	404.971	66.2879	3.78322
-0.616722	404.352	66.2003	3.83428
-0.586506	403.681	66.1092	3.88931
-0.527649	403.042	66.0264	3.94226
-0.481764	402.365	65.9416	3.99827
-0.384924	401.744	65.8621	4.05089
-0.323586	401.109	65.7826	4.10462
-0.25115	400.462	65.6947	4.15935
-0.166341	399.88	65.6121	4.2103
-0.0384034	399.302	65.5263	4.26198
0.0272034	398.707	65.4318	4.31407
0.104564	398.115	65.3305	4.36605
0.196921	397.525	65.2236	4.41817
0.275299	396.948	65.1101	4.46835
0.361096	396.363	64.9911	4.51936
0.465712	395.738	64.8641	4.57206
0.522145	395.104	64.7294	4.62463
0.574463	394.477	64.6037	4.67613
0.627008	393.802	64.4742	4.73157
0.649073	393.185	64.3589	4.78174
0.657577	392.538	64.2465	4.83385
0.652597	391.887	64.1398	4.88641
0.634886	391.235	64.04	4.93936
0.590347	390.59	63.9479	4.99165
0.54955	389.91	63.8596	5.04664
0.490814	389.264	63.7782	5.10017
0.392158	388.641	63.7034	5.15332
0.331419	387.968	63.6272	5.21033
0.249	387.389	63.5607	5.26058
0.122121	386.814	63.4926	5.31177
0.0488538	386.204	63.4158	5.36666
-0.0552823	385.654	63.3364	5.41693
-0.177041	385.033	63.2366	5.47444
-0.26707	384.434	63.1304	5.52833
-0.415998	383.864	63.019	5.58096
-0.508146	383.276	62.8962	5.63284
-0.580111	382.658	62.7542	5.68604
-0.669167	382.032	62.6135	5.73929
-0.751517	381.413	62.4745	5.7907
-0.801606	380.77	62.3367	5.8426
-0.841349	380.122	62.2001	5.89477
-0.856953	379.455	62.0785	5.94848
-0.856841	378.834	61.9774	5.99907
-0.84107	378.2	61.8869	6.05059
-0.80967	377.557	61.8079	6.10293
-0.760428	376.939	61.7446	6.1545
-0.709745	376.28	61.6951	6.21046
-0.627054	375.646	61.6545	6.26547
-0.536969	375.065	61.6105	6.31688
-0.446016	374.48	61.5617	6.36902
-0.359522	373.923	61.5103	6.4196
-0.257298	373.375	61.4519	6.47065
-0.0969607	372.812	61.3821	6.52409
0.0220475	372.273	61.3048	6.5756
0.150662	371.678	61.2052	6.62949
0.317606	371.128	61.1014	6.6807
