x	y	z	t
0.512049	449.958	73.4357	0.0577603
0.511717	449.236	73.3214	0.111639
0.511591	448.508	73.2062	0.165772
0.51168	447.749	73.0862	0.222084
0.511721	447.024	72.9718	0.275837
0.512017	446.335	72.8631	0.327087
0.512258	445.644	72.7545	0.378558
0.512607	444.898	72.6373	0.433853
0.512697	444.176	72.5238	0.487484
0.512426	443.495	72.4173	0.538323
0.512097	442.766	72.3043	0.592812
0.511726	442.088	72.2003	0.643354
0.5106	441.411	72.0963	0.69392
0.508496	440.68	71.9844	0.7486
0.505992	439.971	71.8757	0.801964
0.503009	439.197	71.7583	0.859698
0.501467	438.461	71.6464	0.914837
0.500088	437.736	71.5339	0.969751
0.496637	437.037	71.4247	1.02248
0.493137	436.325	71.312	1.07588
0.487249	435.572	71.1919	1.13251
0.488887	434.859	71.0787	1.18615
0.491938	434.15	70.9685	1.23978
0.502323	433.462	70.8654	1.29205
0.51866	432.77	70.7661	1.34482
0.534785	432.104	70.6712	1.39518
0.555914	431.399	70.5708	1.44874
0.590067	430.7	70.4722	1.50191
0.616083	430.046	70.3808	1.5521
0.629938	429.309	70.278	1.60807
0.675791	428.617	70.1775	1.66103
0.689184	427.919	70.0724	1.7143
0.717116	427.215	69.9615	1.76806
0.754411	426.533	69.8531	1.81958
0.797783	425.791	69.7299	1.87538
0.848941	424.994	69.5948	1.93465
0.891766	424.237	69.4655	1.99061
0.925797	423.547	69.3436	2.04187
0.95895	422.799	69.205	2.09676
0.997503	422.016	69.0593	2.15397
1.02166	421.315	68.9296	2.20519
1.04077	420.571	68.7961	2.25996
1.05261	419.829	68.6636	2.31454
1.04619	419.072	68.5372	2.37033
1.01864	418.308	68.4166	2.42672
0.982582	417.586	68.3102	2.48026
0.918088	416.88	68.2116	2.53306
0.857521	416.144	68.1196	2.58819
0.768853	415.41	68.0333	2.64354
0.69428	414.715	67.9499	2.69636
0.601872	414.029	67.8672	2.74885
0.4832	413.284	67.7775	2.80665
0.386189	412.576	67.6837	2.86111
0.267126	411.901	67.5897	2.91385
0.168079	411.194	67.4784	2.96904
0.0305096	410.509	67.3628	3.02327
-0.0588701	409.799	67.2315	3.07825
-0.179103	409.086	67.0913	3.13366
-0.255338	408.418	66.9563	3.18431
-0.335946	407.719	66.8134	3.23746
-0.426188	407.001	66.6644	3.29182
-0.478021	406.25	66.5035	3.34787
-0.527994	405.52	66.3575	3.4024
-0.546058	404.835	66.2256	3.45383
-0.545026	404.147	66.1017	3.50577
-0.530896	403.437	65.9875	3.55943
-0.485943	402.742	65.8863	3.61239
-0.43616	402.047	65.8014	3.66565
-0.369128	401.398	65.7292	3.71625
-0.265092	400.711	65.6567	3.77018
-0.184719	400.016	65.5931	3.82528
-0.10011	399.35	65.5267	3.87851
0.0444466	398.709	65.4599	3.93161
0.154226	398.078	65.3894	3.98444
0.24438	397.432	65.2957	4.03727
0.417548	396.799	65.1931	4.09103
0.494298	396.144	65.0725	4.14449
0.600487	395.459	64.9393	4.19944
0.715342	394.823	64.8083	4.24965
0.82252	394.163	64.6702	4.30059
0.942418	393.408	64.5108	4.35772
1.03895	392.637	64.3539	4.41496
1.0944	391.882	64.2099	4.47068
1.13849	391.153	64.074	4.52439
1.15939	390.396	63.9449	4.5804
1.16281	389.628	63.8209	4.63715
1.14474	388.911	63.7126	4.69052
1.09187	388.204	63.613	4.74366
1.03529	387.508	63.5252	4.79639
0.962465	386.776	63.4356	4.85176
0.849912	386.06	63.3601	4.90686
0.71757	385.354	63.2847	4.96268
0.607715	384.635	63.2157	5.01979
0.462361	383.955	63.1486	5.07428
0.337857	383.276	63.0687	5.12837
0.195521	382.627	62.9836	5.18128
0.016684	382.026	62.8913	5.23138
-0.118286	381.383	62.7786	5.28322
-0.229357	380.733	62.6452	5.33483
-0.330061	380.041	62.5035	5.38828
-0.471114	379.342	62.3591	5.44305
-0.568599	378.646	62.2087	5.49654
-0.651422	377.964	62.0681	5.54841
-0.727318	377.292	61.9304	5.5987
-0.79619	376.582	61.7905	5.65182
-0.832129	375.889	61.6572	5.70369
-0.850998	375.213	61.5285	5.75451
-0.847635	374.53	61.4137	5.80596
-0.820985	373.828	61.3083	5.8592
-0.762834	373.131	61.2228	5.91234
-0.690929	372.475	61.1474	5.96314
-0.60427	371.77	61.0789	6.0187
-0.474795	371.082	61.0055	6.07322
-0.388321	370.447	60.9463	6.12455
-0.290215	369.809	60.8781	6.17609
-0.128128	369.162	60.8046	6.23113
-0.0213347	368.49	60.7229	6.28713
0.0929226	367.845	60.6285	6.33999
0.233464	367.236	60.5269	6.39059
0.361345	366.603	60.4097	6.44235
0.463595	365.904	60.2647	6.49813
0.599119	365.212	60.1193	6.55281
0.69617	364.504	59.9608	6.60684
0.784375	363.801	59.813	6.65965
0.865725	363.088	59.6693	6.71296
0.908984	362.396	59.5373	6.76479
0.929875	361.718	59.4159	6.81541
0.931648	360.968	59.2957	6.87125
0.905039	360.228	59.1895	6.92636
0.862359	359.535	59.1015	6.97822
0.793217	358.831	59.0199	7.03131
0.682737	358.126	58.9443	7.08504
0.587842	357.416	58.8789	7.13941
0.441421	356.735	58.8103	7.19278
0.335467	356.095	58.7445	7.24329
0.206559	355.453	58.6712	7.29468
0.103339	354.744	58.5795	7.35044
-0.0610475	354.087	58.4796	7.40348
-0.169938	353.453	58.374	7.4541
-0.257422	352.807	58.2499	7.50526
-0.377718	352.112	58.1135	7.56069
-0.508842	351.447	57.9739	7.61265
-0.593378	350.761	57.8168	7.66528
-0.673563	350.097	57.6692	7.71622
-0.747189	349.414	57.5223	7.76862
-0.79548	348.718	57.3787	7.82162
-0.829751	348.053	57.2483	7.87165
-0.826901	347.368	57.128	7.9236
-0.797737	346.687	57.0186	7.97532
-0.744853	346.016	56.9258	8.0266
-0.685658	345.314	56.8399	8.08007
-0.583683	344.627	56.7674	8.13321
-0.504988	343.943	56.7108	8.1864
-0.423849	343.306	56.6562	8.23669
-0.324991	342.608	56.5909	8.29258
-0.196639	341.982	56.5332	8.34379
-0.131352	341.327	56.4695	8.39656
-0.0390381	340.7	56.3875	8.44803
0.062731	340.066	56.2882	8.5
0.174285	339.392	56.1572	8.55595
