x	y	z	t
0.525681	450.209	73.6294	0.0506885
0.524379	449.535	73.5252	0.102823
0.522931	448.823	73.4137	0.157644
0.521779	448.08	73.2967	0.214695
0.52066	447.373	73.1852	0.268972
0.519033	446.666	73.0749	0.323255
0.517617	446.018	72.973	0.37354
0.515821	445.33	72.8657	0.42659
0.514568	444.616	72.7541	0.481486
0.51349	443.957	72.6508	0.532314
0.512515	443.276	72.544	0.584813
0.511425	442.548	72.4302	0.641132
0.510287	441.887	72.3266	0.692231
0.508893	441.158	72.2124	0.748891
0.507613	440.497	72.1093	0.79983
0.506581	439.796	71.9989	0.854292
0.506096	439.074	71.8863	0.910029
0.50574	438.345	71.7724	0.966204
0.505472	437.623	71.66	1.02164
0.503802	436.93	71.5504	1.07493
0.504804	436.231	71.4366	1.12845
0.507415	435.474	71.3112	1.18597
0.513228	434.801	71.1988	1.2377
0.519841	434.106	71.0823	1.29118
0.528976	433.431	70.9694	1.34329
0.544407	432.724	70.8536	1.39759
0.570843	431.996	70.7381	1.45335
0.593477	431.297	70.63	1.50712
0.616132	430.625	70.5297	1.55948
0.64334	429.965	70.4317	1.61127
0.680126	429.273	70.3279	1.66569
0.710733	428.607	70.2252	1.71812
0.76074	427.908	70.1154	1.77294
0.798304	427.249	70.0098	1.82492
0.834327	426.595	69.9026	1.87593
0.87796	425.872	69.7841	1.93179
0.926471	425.167	69.6637	1.98594
0.976192	424.42	69.5348	2.04294
1.02586	423.714	69.4055	2.09671
1.06207	422.99	69.2735	2.15183
1.09512	422.248	69.1358	2.20794
1.115	421.517	69.0057	2.26341
1.12753	420.772	68.8734	2.31996
1.12203	420.054	68.7545	2.37527
1.11239	419.328	68.6413	2.43084
1.07867	418.595	68.5342	2.48725
1.04525	417.889	68.4346	2.54185
0.980135	417.233	68.3441	2.59344
0.927992	416.537	68.2516	2.64821
0.859614	415.83	68.1541	2.70414
0.758133	415.147	68.0622	2.75903
0.68449	414.518	67.975	2.80985
0.592829	413.9	67.8883	2.86018
0.497418	413.252	67.7938	2.91268
0.380751	412.594	67.6949	2.96621
0.294709	411.953	67.5907	3.01796
0.163545	411.275	67.4748	3.07343
0.0809233	410.585	67.3492	3.12858
-0.0378146	409.89	67.2219	3.18422
-0.107735	409.182	67.0837	3.24016
-0.206903	408.473	66.9483	3.29574
-0.269906	407.78	66.8109	3.34934
-0.324344	407.085	66.6792	3.4029
-0.377275	406.37	66.5434	3.45757
-0.414116	405.64	66.4139	3.51353
-0.433379	404.957	66.2973	3.56631
-0.438389	404.304	66.1925	3.617
-0.426153	403.623	66.0888	3.67016
-0.387309	402.898	65.9835	3.72652
-0.343362	402.208	65.8911	3.78075
-0.265242	401.554	65.8115	3.83331
-0.195867	400.928	65.7417	3.88411
-0.132799	400.275	65.6783	3.93749
-0.0399652	399.599	65.6044	3.99315
0.0710454	398.96	65.5359	4.04715
0.18	398.368	65.4572	4.0979
0.258095	397.769	65.366	4.14828
0.373858	397.114	65.2532	4.20401
0.488983	396.489	65.134	4.25707
0.593569	395.887	65.0165	4.30762
0.708143	395.26	64.8892	4.35842
0.78266	394.6	64.7543	4.41011
0.860355	393.919	64.6167	4.46293
0.934454	393.174	64.4694	4.51997
0.978488	392.461	64.3398	4.57451
0.996456	391.748	64.2177	4.62899
1.00274	391.078	64.1133	4.68052
0.981743	390.361	64.0096	4.73572
0.947894	389.699	63.9227	4.7864
0.908004	389.026	63.8448	4.83896
0.856395	388.347	63.7664	4.8924
0.789049	387.716	63.6972	4.94307
0.69233	387.012	63.6218	4.9998
0.592939	386.307	63.5431	5.05697
0.490654	385.686	63.4656	5.10863
0.386153	385.072	63.3791	5.15975
0.236307	384.397	63.2738	5.21647
0.148819	383.746	63.1558	5.27002
-0.0148657	383.08	63.0281	5.32486
-0.0989129	382.411	62.8886	5.37837
-0.200805	381.738	62.7503	5.43253
-0.304782	381.018	62.5972	5.4895
-0.391877	380.276	62.4442	5.54714
-0.448946	379.574	62.3089	5.6016
-0.505866	378.864	62.1779	5.65665
-0.534344	378.203	62.0596	5.70796
-0.54673	377.486	61.9424	5.76381
-0.538625	376.783	61.8362	5.81852
-0.509128	376.098	61.7422	5.87216
-0.452288	375.441	61.6623	5.92424
-0.387636	374.813	61.5933	5.97474
-0.329524	374.138	61.5249	6.02906
-0.225108	373.466	61.4512	6.08386
-0.135832	372.849	61.3854	6.13526
-0.0570023	372.199	61.3149	6.19036
0.0330531	371.593	61.2392	6.24184
0.162761	370.944	61.1463	6.29761
0.287661	370.364	61.0504	6.34853
0.398134	369.748	60.9379	6.40092
0.527216	369.099	60.8141	6.45644
0.6228	368.494	60.6931	6.50667
0.705471	367.825	60.5521	6.56049
0.795223	367.167	60.4179	6.61283
0.861261	366.532	60.292	6.66286
0.925146	365.838	60.1632	6.71731
0.962275	365.116	60.0389	6.7734
0.978114	364.372	59.9232	6.83061
0.973207	363.652	59.8218	6.88588
0.937244	362.999	59.7387	6.93678
0.907372	362.292	59.6573	6.99273
0.814511	361.648	59.5831	7.0447
0.773728	360.975	59.509	7.09867
0.639115	360.283	59.4242	7.1552
0.554581	359.629	59.3432	7.2089
0.467416	359.008	59.2556	7.25989
0.357846	358.373	59.159	7.31277
0.216917	357.713	59.0504	7.36738
0.0936778	357.043	58.9352	7.42178
-0.0242627	356.413	58.8213	7.47307
-0.162206	355.755	58.6981	7.52608
-0.267761	355.092	58.5633	7.57893
-0.366001	354.411	58.4297	7.63259
-0.470219	353.718	58.2959	7.68656
-0.5394	353.034	58.1598	7.73961
-0.600458	352.332	58.0282	7.79423
-0.632913	351.622	57.8981	7.84843
-0.650166	350.944	57.7834	7.90079
-0.653814	350.264	57.6716	7.95384
-0.636351	349.554	57.563	8.00901
-0.596188	348.876	57.4689	8.0622
-0.537189	348.174	57.3804	8.11762
-0.470936	347.477	57.295	8.17294
-0.377464	346.847	57.2238	8.22433
-0.279861	346.222	57.1559	8.27613
-0.184376	345.607	57.0963	8.32812
-0.0775581	344.942	57.0201	8.38374
0.0620199	344.335	56.9458	8.43636
0.146107	343.712	56.8591	8.48943
0.250805	343.124	56.7644	8.53994
0.356975	342.511	56.6581	8.59163
0.485782	341.832	56.5359	8.64788
0.566241	341.214	56.4129	8.69902
0.691893	340.534	56.2791	8.75491
0.773975	339.902	56.1514	8.80523
0.8469	339.19	56.0081	8.86141
0.931696	338.483	55.8764	8.91624
0.978597	337.83	55.7595	8.96683
1.00839	337.11	55.6375	9.02252
1.02229	336.403	55.5237	9.07739
1.02257	335.722	55.4175	9.13005
0.994846	334.987	55.3082	9.1873
0.963643	334.296	55.2124	9.24151
0.922038	333.651	55.1251	9.29209
0.846391	332.994	55.0396	9.34477
0.771835	332.301	54.9565	9.4001
0.686915	331.636	54.8769	9.45302
0.59815	330.957	54.7976	9.50694
0.48301	330.268	54.7235	9.56308
0.377984	329.631	54.6497	9.61484
0.250492	328.963	54.5682	9.66923
0.135472	328.296	54.4755	9.72324
0.0143302	327.676	54.3802	9.77454
-0.084729	327.045	54.2732	9.82624
-0.225225	326.422	54.1592	9.87719
-0.311198	325.749	54.0257	9.93084
-0.405649	325.073	53.8932	9.9846
-0.522341	324.421	53.7623	10.0365
-0.595536	323.784	53.6333	10.0865
-0.660837	323.133	53.5046	10.1372
-0.720163	322.431	53.3656	10.1911
-0.753187	321.719	53.2355	10.2458
-0.771783	321.071	53.1223	10.2964
-0.776229	320.326	53.0013	10.3541
-0.763797	319.68	52.9038	10.4043
-0.734958	318.997	52.8077	10.4573
-0.680137	318.288	52.7182	10.5128
-0.620954	317.612	52.6358	10.566
-0.550619	316.971	52.5611	10.6167
-1.02782	316.261	52.4844	10.6726
-0.887687	315.669	52.4207	10.7287
-0.801068	315.028	52.3401	10.7826
-0.715549	314.442	52.2617	10.8326
-0.558545	313.762	52.1612	10.892
-0.460622	313.142	52.0575	10.9445
-0.29797	312.542	51.9499	10.9963
-0.202457	311.889	51.8228	11.0499
-0.0602175	311.295	51.7077	11.1
0.0711331	310.66	51.5857	11.1519
0.177967	310.029	51.4651	11.2026
0.261827	309.368	51.3405	11.2548
0.349981	308.71	51.221	11.3062
0.408975	308.058	51.1069	11.3568
0.454924	307.365	50.9882	11.4106
0.48648	306.69	50.8758	11.4625
0.501565	306.033	50.7668	11.5132
0.497105	305.321	50.6513	11.5686
