x	y	z	t
0.47485	449.89	73.5348	0.0512256
0.468166	448.933	73.3871	0.10895
0.4638	448.084	73.2535	0.160189
0.457413	447.139	73.103	0.217275
0.450907	446.224	72.9556	0.27247
0.44395	445.341	72.8131	0.326067
0.42902	444.48	72.6727	0.378016
0.413647	443.569	72.5254	0.432827
0.391094	442.723	72.3865	0.484205
0.359709	441.836	72.2349	0.538275
0.33318	440.92	72.0762	0.594423
0.295996	440.074	71.9248	0.646732
0.265128	439.131	71.7605	0.704061
0.217527	438.259	71.6191	0.757434
0.197909	437.416	71.4863	0.808765
0.148016	436.587	71.3577	0.860051
0.0593852	435.684	71.2146	0.916238
-0.0050768	434.858	71.076	0.967755
-0.0467564	433.981	70.9138	1.02205
-0.149485	433.097	70.7427	1.07724
-0.193415	432.256	70.5666	1.12951
-0.269563	431.331	70.3861	1.1862
-0.297444	430.483	70.2236	1.23803
-0.304276	429.666	70.0747	1.2884
-0.299214	428.794	69.9361	1.34133
-0.274976	427.939	69.8104	1.39272
-0.215708	427.011	69.6845	1.4488
-0.13393	426.169	69.572	1.5002
-0.0517404	425.299	69.4548	1.55307
0.0689154	424.384	69.3338	1.60988
0.181821	423.505	69.2132	1.6645
0.293242	422.705	69.1002	1.71526
0.423596	421.889	68.972	1.76899
0.524015	421.049	68.8279	1.82361
0.655915	420.223	68.6643	1.87913
0.755998	419.395	68.5003	1.93282
0.847013	418.6	68.3384	1.98363
0.921182	417.768	68.1718	2.03567
0.987998	416.914	68.0031	2.08877
1.03523	416.025	67.848	2.14331
1.05986	415.16	67.7107	2.19612
1.06028	414.293	67.5922	2.24867
1.03662	413.444	67.4865	2.30037
0.993688	412.568	67.384	2.35352
0.899556	411.719	67.2846	2.40592
0.838771	410.83	67.181	2.46098
0.705376	409.958	67.0704	2.51644
0.617313	409.159	66.9688	2.56881
0.522719	408.301	66.8442	2.62477
0.333458	407.575	66.7277	2.67609
0.235706	406.814	66.5872	2.72893
0.0782422	406.106	66.4481	2.77973
-0.0699562	405.265	66.2841	2.83588
