x	y	z	t
0.494009	449.537	73.382	0.0525094
0.49463	448.65	73.2426	0.1088
0.495209	447.798	73.1088	0.16309
0.49617	446.891	72.9656	0.220623
0.496973	446.073	72.8366	0.272774
0.496775	445.243	72.7055	0.325704
0.495041	444.423	72.5736	0.377915
0.492563	443.552	72.4336	0.433593
0.489668	442.742	72.3032	0.485163
0.4874	441.875	72.1623	0.540323
0.48422	441.019	72.0247	0.594657
0.483664	440.202	71.8928	0.646658
0.48872	439.339	71.7536	0.701391
0.492926	438.513	71.6217	0.754169
0.505476	437.626	71.4813	0.810886
0.515607	436.822	71.3535	0.862351
0.529245	435.964	71.215	0.916868
0.543186	435.145	71.0819	0.969071
0.571688	434.28	70.942	1.0242
0.586598	433.417	70.8031	1.07916
0.610404	432.639	70.6795	1.12928
0.640457	431.838	70.5532	1.18105
0.672649	431.042	70.4289	1.23297
0.71362	430.257	70.3088	1.28408
0.774345	429.484	70.1932	1.33454
0.820073	428.619	70.0641	1.39115
0.875623	427.776	69.9327	1.44563
0.916389	426.94	69.7937	1.49982
0.945072	426.067	69.6447	1.55572
0.961195	425.18	69.487	1.61229
0.95828	424.352	69.3439	1.66504
0.952099	423.481	69.1968	1.7204
0.924434	422.666	69.0693	1.77258
0.86611	421.793	68.946	1.82884
0.805693	420.982	68.8391	1.88119
0.703567	420.163	68.7335	1.93426
0.605095	419.353	68.6312	1.9871
0.507173	418.499	68.5277	2.04296
0.385179	417.643	68.4181	2.09889
0.280493	416.833	68.3038	2.15193
0.159435	415.968	68.1729	2.20815
0.0668278	415.164	68.0444	2.26051
-0.0390621	414.338	67.9084	2.31428
-0.108566	413.56	67.7756	2.36497
-0.16831	412.706	67.6221	2.42007
-0.225494	411.922	67.4803	2.47085
-0.269743	411.117	67.3364	2.52285
-0.307019	410.281	67.1899	2.57636
-0.32061	409.487	67.054	2.62732
-0.3253	408.659	66.9149	2.68068
-0.310618	407.849	66.7848	2.73261
-0.271862	406.961	66.6511	2.78999
-0.205825	406.095	66.5302	2.84668
-0.142744	405.267	66.4303	2.90019
-0.0657938	404.445	66.3342	2.95419
0.0198837	403.67	66.2481	3.00506
0.129679	402.804	66.1508	3.06231
0.224237	402.046	66.0559	3.11282
0.359036	401.226	65.9392	3.16875
0.454877	400.433	65.8086	3.22183
0.583586	399.625	65.6647	3.27637
0.657721	398.79	65.5002	3.33257
0.74765	397.932	65.3227	3.38914
0.829586	397.085	65.1548	3.44466
0.876372	396.29	65.002	3.49603
0.908051	395.367	64.8332	3.5553
0.928555	394.518	64.6882	3.6096
