x	y	z	t
0.510908	449.518	73.3841	0.0520934
0.510118	448.631	73.2407	0.108536
0.510276	447.768	73.1003	0.163499
0.513124	446.888	72.956	0.219587
0.519902	446.097	72.8275	0.270323
0.530269	445.288	72.6975	0.322317
0.543288	444.483	72.5689	0.374187
0.564104	443.629	72.4316	0.428825
0.583015	442.842	72.3047	0.479335
0.60236	441.979	72.166	0.534294
0.627698	441.109	72.027	0.589799
0.650083	440.295	71.898	0.642116
0.68071	439.47	71.7672	0.69537
0.730768	438.656	71.6361	0.748395
0.758021	437.874	71.5102	0.799251
0.806615	437	71.371	0.856128
0.844853	436.2	71.2463	0.908172
0.8911	435.406	71.1273	0.959641
0.933472	434.596	71.0065	1.01209
0.970016	433.774	70.8835	1.06527
1.00398	432.964	70.7615	1.11725
1.02711	432.16	70.6374	1.16872
1.04573	431.369	70.5118	1.21916
1.05254	430.59	70.3845	1.26944
1.05367	429.805	70.2568	1.31951
1.05586	429.015	70.1313	1.36981
1.05614	428.224	70.008	1.42048
1.0542	427.359	69.873	1.47553
1.04795	426.451	69.7283	1.53327
1.04357	425.565	69.5854	1.5895
1.03331	424.749	69.4543	1.64145
1.00859	423.868	69.31	1.69741
0.983401	423.015	69.1664	1.75194
0.950771	422.236	69.0349	1.80217
0.907237	421.417	68.8991	1.85465
0.838879	420.581	68.767	1.90861
0.768864	419.766	68.6532	1.9618
0.676383	418.931	68.5437	2.01622
0.60915	418.036	68.4359	2.07456
0.539645	417.167	68.3317	2.13149
0.465273	416.34	68.2227	2.18583
0.369288	415.537	68.1107	2.23887
0.308447	414.784	68.0007	2.28915
0.230669	414.016	67.8786	2.33996
0.153918	413.223	67.7486	2.3922
0.0836403	412.451	67.6189	2.44323
0.00235093	411.565	67.4658	2.50141
-0.0579595	410.785	67.3301	2.55238
-0.115164	410.002	67.1937	2.60327
-0.165058	409.226	67.0588	2.65364
-0.202479	408.417	66.9182	2.70579
-0.229361	407.536	66.7638	2.76256
-0.234565	406.658	66.6137	2.81916
-0.222176	405.785	66.4655	2.87535
-0.181165	404.959	66.3309	2.92845
-0.133929	404.084	66.1959	2.98505
-0.0714098	403.315	66.0846	3.03508
0.0303524	402.531	65.9781	3.08656
0.107503	401.668	65.8724	3.14355
0.208655	400.908	65.7834	3.19432
0.321313	400.16	65.6907	3.24469
0.466406	399.354	65.5779	3.30036
0.589861	398.545	65.4451	3.35581
0.748183	397.725	65.2945	3.41281
0.909315	396.908	65.1387	3.46906
0.984856	396.151	64.9826	3.51972
1.07711	395.374	64.8271	3.57058
1.1283	394.58	64.6756	3.6221
1.16933	393.754	64.5271	3.6752
1.18727	392.945	64.393	3.72677
1.18104	392.143	64.2689	3.77795
1.16939	391.29	64.1481	3.83259
1.1268	390.502	64.0408	3.88329
1.07334	389.697	63.9346	3.93559
0.98615	388.883	63.8314	3.98878
0.90915	388.049	63.7366	4.04305
0.800054	387.235	63.6456	4.09659
0.620865	386.48	63.5628	4.14812
0.490837	385.719	63.4718	4.19983
0.372309	384.958	63.3642	4.25183
0.177191	384.143	63.2265	4.30895
0.0466665	383.403	63.0728	4.36003
-0.0792371	382.566	62.9003	4.41654
-0.232378	381.8	62.7339	4.46787
-0.330203	381.03	62.5696	4.51827
-0.405012	380.252	62.4141	4.56833
-0.46376	379.427	62.2573	4.62073
-0.497802	378.642	62.1196	4.67075
-0.514851	377.801	61.9803	4.72408
-0.513402	376.925	61.8402	4.78044
-0.489452	376.064	61.7132	4.83585
-0.428311	375.182	61.5997	4.89325
-0.358833	374.379	61.5064	4.94585
-0.250003	373.556	61.4294	5.0014
-0.152543	372.801	61.3622	5.05272
-0.0438209	372.03	61.2924	5.10561
0.084176	371.217	61.2027	5.16233
0.245251	370.411	61.0848	5.21851
0.33264	369.596	60.9382	5.27372
0.476725	368.77	60.7765	5.3297
0.558151	367.942	60.5979	5.38435
0.66415	367.1	60.4252	5.43912
0.722854	366.239	60.2483	5.49414
0.779115	365.362	60.0873	5.55004
0.806338	364.506	59.9361	5.60382
0.803432	363.652	59.7963	5.6578
0.787404	362.867	59.677	5.70806
0.721969	362.03	59.5688	5.76109
0.648126	361.155	59.4624	5.81719
0.521484	360.384	59.3717	5.86785
0.430288	359.512	59.2558	5.92483
0.272251	358.709	59.1355	5.97851
0.183442	357.873	59.0002	6.0353
0.0836912	357.118	58.8758	6.08648
-0.0750227	356.362	58.7465	6.13886
-0.152313	355.61	58.6147	6.18924
-0.218549	354.754	58.4608	6.24603
-0.299403	353.874	58.2998	6.30335
-0.372617	353.033	58.1497	6.35756
-0.421825	352.198	58.0011	6.4109
-0.461968	351.363	57.8569	6.4636
-0.482215	350.505	57.7148	6.51807
-0.486783	349.698	57.5867	6.56934
-0.467474	348.91	57.4693	6.61959
-0.44017	348.071	57.3523	6.67372
-0.367134	347.2	57.2375	6.73034
-0.305966	346.342	57.1386	6.78651
-0.210527	345.527	57.058	6.84061
-0.127756	344.701	56.966	6.89532
-0.0134871	343.833	56.8709	6.95369
0.0650501	343.079	56.7748	7.0042
0.201295	342.302	56.6623	7.05785
0.270362	341.477	56.5262	7.11372
0.363235	340.719	56.3883	7.16454
0.470976	339.912	56.2352	7.21825
0.542691	339.116	56.081	7.27018
0.594191	338.295	55.9175	7.32354
0.639319	337.478	55.7635	7.37688
0.674152	336.614	55.6057	7.43205
0.688758	335.749	55.4599	7.48729
0.681164	334.926	55.3255	7.53998
0.663873	334.042	55.188	7.59616
0.611944	333.158	55.059	7.65239
0.541826	332.358	54.9502	7.70402
0.46111	331.527	54.8439	7.75713
0.326913	330.742	54.7469	7.80829
0.232351	329.917	54.6485	7.86274
0.069456	329.069	54.5346	7.9199
-0.0462233	328.319	54.4281	7.97078
-0.139764	327.571	54.309	8.02184
-0.272581	326.814	54.1795	8.07395
-0.387178	326.032	54.038	8.12726
-0.505274	325.224	53.8805	8.18117
-0.588276	324.354	53.7158	8.23854
-0.675358	323.532	53.5541	8.29187
-0.734514	322.684	53.4003	8.34657
-0.778834	321.846	53.2544	8.40078
-0.796508	320.975	53.1096	8.4566
-0.793744	320.121	52.9769	8.51157
-0.766922	319.267	52.8509	8.5664
-0.723679	318.473	52.7411	8.61739
-0.635496	317.693	52.6417	8.66784
-0.564568	316.876	52.5541	8.7217
-0.461963	316.106	52.4689	8.77269
-0.359515	315.304	52.3818	8.82655
-0.207318	314.518	52.2945	8.88082
-0.119778	313.764	52.2072	8.93338
-0.00146063	313.015	52.0979	8.98479
0.146316	312.237	51.9634	9.03878
0.249095	311.478	51.8144	9.08962
0.339131	310.653	51.6339	9.14431
0.456343	309.811	51.4568	9.19953
0.530294	308.983	51.28	9.25318
0.607924	308.108	51.1128	9.30914
0.649408	307.261	50.9586	9.36305
0.676027	306.421	50.82	9.41651
0.685284	305.572	50.6868	9.47071
0.680485	304.738	50.5616	9.52371
0.655662	303.905	50.4397	9.5769
0.5988	303.073	50.3224	9.63084
0.531588	302.304	50.2229	9.68096
0.444024	301.53	50.1336	9.73159
0.34692	300.672	50.0447	9.78776
0.227171	299.824	49.9546	9.84452
0.0723185	299.028	49.8564	9.89865
-0.0177096	298.199	49.7428	9.95471
-0.136517	297.427	49.618	10.0076
-0.287681	296.68	49.4856	10.0602
-0.393796	295.918	49.3358	10.1125
-0.501215	295.116	49.179	10.1662
-0.626947	294.31	49.0184	10.2199
-0.700969	293.53	48.861	10.2713
-0.758794	292.746	48.7052	10.3221
-0.802111	291.88	48.5506	10.3777
-0.829472	291.045	48.4094	10.4315
-0.838189	290.164	48.273	10.4877
-0.813641	289.28	48.1483	10.5443
-0.764669	288.498	48.0441	10.5948
-0.671409	287.652	47.9378	10.6499
-0.601346	286.795	47.8521	10.7063
-0.455631	285.981	47.7682	10.7615
-0.366225	285.216	47.7009	10.8131
-0.259679	284.426	47.612	10.8673
-0.0904955	283.677	47.5139	10.9207
0.00196779	282.912	47.3897	10.9736
0.158795	282.104	47.2385	11.0291
0.249089	281.312	47.068	11.0827
0.387311	280.478	46.8957	11.1384
0.453614	279.702	46.7376	11.1892
0.547914	278.89	46.5754	11.2422
0.611779	278.056	46.4221	11.2958
0.66495	277.156	46.2631	11.3531
0.692538	276.326	46.1238	11.4062
0.699082	275.504	45.9907	11.4588
0.695377	274.66	45.8638	11.5128
0.661084	273.851	45.7516	11.5649
0.582744	273.005	45.6442	11.6195
0.498886	272.118	45.5463	11.6769
0.379534	271.275	45.4559	11.733
0.281102	270.452	45.3566	11.7874
0.173293	269.704	45.2597	11.8374
0.0240719	268.942	45.1492	11.8902
-0.0496648	268.13	45.0157	11.9453
-0.224526	267.31	44.8712	12.0023
-0.325416	266.534	44.7222	12.0548
-0.417572	265.737	44.5702	12.1082
-0.521436	264.937	44.4171	12.1607
-0.586245	264.117	44.2584	12.2138
-0.640996	263.335	44.1151	12.2642
-0.683296	262.448	43.9611	12.321
-0.701374	261.652	43.8263	12.3719
-0.70774	260.808	43.6857	12.4261
-0.675525	259.937	43.5525	12.482
-0.641007	259.065	43.4315	12.5378
-0.569734	258.209	43.3261	12.5933
-0.468414	257.353	43.2276	12.6493
-0.374079	256.557	43.1434	12.7019
-0.290508	255.714	43.0584	12.758
-0.162285	254.909	42.9724	12.8129
-0.0159201	254.086	42.8672	12.8692
0.0978532	253.317	42.7544	12.9215
0.185243	252.505	42.6158	12.9767
0.344305	251.718	42.4639	13.0308
0.44025	250.9	42.29	13.0856
0.572287	250.072	42.1191	13.1406
0.64506	249.22	41.9406	13.1961
0.717441	248.342	41.7732	13.2526
0.758108	247.515	41.6208	13.3056
0.783535	246.629	41.4711	13.3621
0.792263	245.821	41.3403	13.4137
0.777415	244.999	41.2161	13.4662
0.727956	244.163	41.0969	13.5198
0.676981	243.322	40.9879	13.574
0.602595	242.488	40.8851	13.6281
0.482002	241.623	40.7916	13.6847
0.380908	240.825	40.7059	13.7371
0.224057	240.048	40.6209	13.7899
0.119726	239.2	40.5191	13.8469
-0.0153597	238.382	40.4006	13.9029
-0.122448	237.625	40.2724	13.9553
-0.251965	236.888	40.1365	14.0067
-0.414055	236.069	39.9806	14.0629
-0.507753	235.24	39.8146	14.118
-0.604683	234.469	39.6639	14.1688
-0.684119	233.684	39.5131	14.2198
-0.760807	232.879	39.363	14.2716
-0.802756	231.992	39.2048	14.3285
-0.828513	231.195	39.0707	14.3795
-0.837516	230.353	38.9371	14.4336
-0.825223	229.522	38.8118	14.4871
-0.780562	228.658	38.6867	14.5429
-0.734794	227.81	38.5758	14.5978
-0.645222	226.952	38.4762	14.6537
-0.508763	226.081	38.3724	14.711
-0.401206	225.317	38.2912	14.7616
-0.315199	224.499	38.2058	14.8167
-0.192382	223.732	38.1135	14.8692
-0.0494222	222.956	38.006	14.9239
0.0560975	222.228	37.8845	14.9741
0.16839	221.463	37.7389	15.0269
0.322532	220.636	37.5621	15.0835
0.429394	219.845	37.3933	15.1362
0.558566	219.015	37.221	15.1911
0.642457	218.164	37.0481	15.2461
0.703847	217.346	36.8964	15.2989
0.760608	216.495	36.7475	15.3532
0.797445	215.645	36.6025	15.4072
0.816809	214.852	36.4729	15.4581
0.808747	214.048	36.3466	15.5097
0.793738	213.206	36.2252	15.5635
0.748348	212.384	36.1175	15.6166
0.668127	211.583	36.0268	15.6691
0.551484	210.749	35.9493	15.724
0.445217	209.941	35.8684	15.7779
0.327431	209.181	35.7889	15.8297
0.18296	208.371	35.6891	15.8855
0.0689619	207.612	35.5736	15.9381
-0.062268	206.807	35.4287	15.9942
-0.171791	206.077	35.2869	16.0445
-0.274038	205.282	35.1277	16.0979
-0.374283	204.486	34.9657	16.1508
-0.473618	203.711	34.8077	16.2014
-0.521115	202.934	34.651	16.2515
-0.59123	202.121	34.4935	16.3034
-0.633229	201.259	34.3315	16.3587
-0.654139	200.478	34.1912	16.409
-0.649291	199.673	34.0524	16.4609
-0.623952	198.854	33.921	16.5138
-0.573807	198.034	33.8059	16.5669
-0.475669	197.172	33.7012	16.6233
-0.373541	196.393	33.6316	16.6751
-0.256981	195.586	33.5507	16.7287
-0.0868679	194.792	33.468	16.7823
0.0139621	193.966	33.3801	16.839
0.136946	193.245	33.288	16.889
0.319865	192.497	33.1733	16.9431
0.416413	191.763	33.0355	16.9956
0.539234	191.044	32.8902	17.0461
0.648124	190.274	32.728	17.0983
0.763379	189.476	32.5592	17.1513
0.825394	188.692	32.3961	17.2023
0.869713	187.899	32.2414	17.2533
0.896839	187.078	32.0932	17.3058
0.905395	186.299	31.9649	17.356
0.895886	185.498	31.844	17.4077
0.860693	184.71	31.7369	17.4587
0.794	183.94	31.647	17.5088
0.682546	183.107	31.5693	17.564
0.564011	182.271	31.486	17.6192
0.398702	181.508	31.4072	17.6714
0.277725	180.752	31.3207	17.7241
0.148419	180.035	31.2141	17.7748
0.0172577	179.272	31.0834	17.8285
-0.143749	178.515	30.9413	17.8822
-0.239386	177.738	30.7796	17.9353
-0.335034	176.974	30.6212	17.9867
-0.425564	176.218	30.4633	18.0368
-0.524059	175.388	30.2957	18.0911
-0.586874	174.589	30.1396	18.1424
-0.638159	173.684	29.9707	18.2009
-0.680183	172.8	29.8138	18.2572
-0.69329	171.922	29.6661	18.3133
-0.696979	171.082	29.5286	18.3672
-0.659582	170.24	29.3986	18.4217
-0.630274	169.381	29.2807	18.4776
-0.568563	168.626	29.192	18.5278
-0.4894	167.86	29.1136	18.5787
-0.382697	167.077	29.0419	18.631
-0.237146	166.294	28.974	18.6838
-0.130195	165.526	28.9138	18.7361
0.0217225	164.71	28.8234	18.7925
