x	y	z	t
0.475763	450.203	73.7598	0.0569466
0.475274	449.683	73.6784	0.1122
0.474835	449.183	73.6002	0.165452
0.474327	448.675	73.5211	0.219416
0.473477	448.162	73.4412	0.274099
0.472717	447.673	73.3644	0.326433
0.472084	447.184	73.2877	0.378474
0.471295	446.677	73.208	0.432584
0.470804	446.208	73.1346	0.482731
0.470559	445.678	73.0515	0.539403
0.470577	445.151	72.969	0.595748
0.470893	444.675	72.8943	0.64644
0.471542	444.185	72.8174	0.698697
0.472019	443.68	72.7385	0.752227
0.472592	443.203	72.6637	0.802883
0.473326	442.677	72.581	0.858958
0.474146	442.183	72.5034	0.911511
0.47536	441.658	72.4209	0.967353
0.476046	441.18	72.3457	1.01809
0.476617	440.654	72.2634	1.07423
0.477012	440.178	72.1888	1.12478
0.477079	439.639	72.1044	1.18217
0.47716	439.144	72.0272	1.23446
0.477443	438.623	71.9452	1.2899
0.478486	438.09	71.8614	1.34649
0.479691	437.583	71.7817	1.40049
0.481464	437.073	71.7009	1.45473
0.482576	436.602	71.6266	1.50475
0.482964	436.13	71.5525	1.55503
0.481839	435.598	71.4694	1.61173
0.481031	435.087	71.3892	1.66605
0.478956	434.572	71.3075	1.72055
0.47757	434.06	71.2263	1.775
0.476842	433.569	71.1484	1.827
0.47682	433.045	71.0652	1.88275
0.478293	432.513	70.9809	1.93928
0.481401	431.98	70.8959	1.99592
0.484358	431.507	70.8201	2.04604
0.486273	431.002	70.7388	2.09992
0.490669	430.493	70.6561	2.15412
0.493849	429.975	70.5735	2.20937
0.497892	429.471	70.4928	2.26317
0.501163	428.955	70.4103	2.3182
0.504762	428.486	70.3358	2.36833
0.509768	427.962	70.2533	2.42433
0.513919	427.471	70.1765	2.47697
0.524312	426.944	70.0939	2.53315
0.527554	426.434	70.0128	2.58766
0.539225	425.881	69.9239	2.64652
0.549303	425.404	69.8473	2.69729
0.572957	424.887	69.7646	2.75291
0.594626	424.419	69.6908	2.80324
0.624168	423.939	69.6167	2.8546
0.655603	423.461	69.5439	2.90591
0.692165	422.962	69.4678	2.96013
0.736619	422.441	69.3881	3.01618
0.77319	421.947	69.3109	3.0694
0.814558	421.425	69.2274	3.12539
0.85414	420.9	69.1437	3.18162
0.882167	420.432	69.0692	3.2317
0.903273	419.905	68.9846	3.28811
0.925313	419.425	68.9072	3.33922
0.944584	418.9	68.8215	3.39534
0.955495	418.422	68.7429	3.44636
0.961742	417.939	68.6629	3.49789
0.962695	417.419	68.5762	3.55371
0.95902	416.89	68.4891	3.61061
0.949835	416.418	68.4114	3.66138
0.934684	415.894	68.3254	3.71752
0.910498	415.39	68.2452	3.77179
0.889514	414.887	68.1668	3.82608
0.850401	414.369	68.0877	3.8822
0.822179	413.867	68.0129	3.93674
0.771307	413.361	67.9369	3.99201
0.735917	412.845	67.8607	4.04825
0.669352	412.345	67.7867	4.10332
0.612874	411.868	67.7173	4.15607
0.526533	411.357	67.6417	4.21246
0.462267	410.86	67.5677	4.26721
0.382914	410.385	67.4946	4.31932
0.288675	409.907	67.4196	4.37212
0.216328	409.386	67.3364	4.42854
0.12023	408.857	67.2511	4.4859
0.0503322	408.387	67.1744	4.5363
-0.0392524	407.87	67.0897	4.5921
-0.104029	407.398	67.012	4.6431
-0.166202	406.906	66.9305	4.69633
-0.223197	406.424	66.8513	4.74874
-0.294429	405.917	66.768	4.80373
-0.337504	405.391	66.6801	4.86008
-0.384279	404.888	66.5967	4.91403
-0.419513	404.392	66.518	4.96705
-0.459193	403.856	66.4336	5.02411
-0.488288	403.366	66.3553	5.0766
-0.517891	402.84	66.2705	5.13272
-0.536563	402.317	66.1857	5.18843
-0.556936	401.811	66.1037	5.24279
-0.566809	401.296	66.0185	5.29822
-0.576341	400.784	65.9325	5.35323
-0.570442	400.287	65.8455	5.40674
-0.561531	399.801	65.7612	5.45902
-0.544595	399.304	65.677	5.51211
-0.528336	398.807	65.595	5.56523
-0.515199	398.301	65.5172	5.61929
-0.496681	397.788	65.4421	5.67436
-0.478095	397.298	65.3715	5.72755
-0.45383	396.815	65.3027	5.78058
-0.417133	396.31	65.2329	5.83628
-0.377574	395.829	65.1633	5.88952
-0.316287	395.324	65.0894	5.9456
-0.25877	394.841	65.0171	5.99917
-0.1846	394.354	64.9432	6.05284
-0.118334	393.853	64.8674	6.10853
-0.0426918	393.389	64.7969	6.16023
0.0341427	392.918	64.7249	6.21238
0.127983	392.461	64.6563	6.26339
0.205522	391.957	64.5812	6.31919
0.29862	391.467	64.5078	6.37399
0.37354	391.01	64.4391	6.42444
0.446904	390.506	64.3606	6.48015
0.519474	390.038	64.2868	6.53187
0.598702	389.513	64.2032	6.58947
0.672628	389.025	64.1247	6.64311
0.727065	388.562	64.049	6.69394
0.775639	388.094	63.9717	6.74499
0.824192	387.631	63.8951	6.7956
0.865111	387.163	63.8173	6.84648
0.912782	386.654	63.7328	6.90201
0.936313	386.157	63.6485	6.95588
0.964936	385.637	63.5612	7.01225
0.978058	385.15	63.4792	7.06434
0.983006	384.648	63.3948	7.11836
0.983273	384.153	63.3139	7.17165
0.974427	383.671	63.2371	7.22357
0.960012	383.181	63.1591	7.27646
0.939746	382.681	63.0803	7.33019
0.905107	382.184	63.0024	7.38379
0.876648	381.678	62.9239	7.43849
0.836886	381.197	62.8504	7.49101
0.78967	380.736	62.7807	7.54105
0.719818	380.257	62.7085	7.594
0.665389	379.735	62.6326	7.65098
0.588503	379.251	62.5665	7.70485
0.515037	378.754	62.4981	7.76029
0.404049	378.289	62.4339	7.81373
0.328455	377.788	62.3619	7.87003
0.214084	377.314	62.2908	7.92433
0.135079	376.842	62.2172	7.97768
0.0292575	376.352	62.1361	8.03286
-0.0388316	375.876	62.0536	8.08593
-0.108007	375.4	61.9712	8.13854
-0.192566	374.903	61.8848	8.19346
-0.24479	374.441	61.8037	8.24366
-0.289591	373.955	61.7178	8.29608
-0.335901	373.476	61.6363	8.34744
-0.377105	372.975	61.5529	8.40024
-0.415446	372.472	61.4706	8.45359
-0.439891	371.948	61.3864	8.50903
-0.457386	371.458	61.3082	8.56135
-0.467875	370.976	61.231	8.61285
-0.468964	370.474	61.1501	8.66641
-0.460271	369.952	61.0665	8.72214
-0.441036	369.442	60.9849	8.7765
-0.419753	368.959	60.9077	8.8283
-0.390657	368.493	60.833	8.8789
-0.35423	368.023	60.7574	8.93053
-0.290212	367.556	60.6832	8.98217
-0.237277	367.052	60.6061	9.03803
-0.168506	366.595	60.5415	9.08994
-0.0866872	366.158	60.4854	9.14064
-0.00350828	365.721	60.4321	9.19147
0.122092	365.272	60.3742	9.24511
0.204424	364.846	60.3166	9.29563
0.301616	364.372	60.2427	9.35111
0.417503	363.944	60.166	9.4024
0.507759	363.489	60.0795	9.45511
0.578509	363.046	59.9881	9.50622
0.665523	362.589	59.8964	9.55811
0.745829	362.101	59.8009	9.61313
0.785324	361.622	59.7076	9.66655
0.822499	361.149	59.6226	9.71861
0.85032	360.674	59.5393	9.77059
0.871917	360.185	59.4549	9.82364
0.877016	359.697	59.3744	9.87673
0.870404	359.195	59.2966	9.931
0.849882	358.689	59.2224	9.98605
0.822154	358.191	59.1519	10.0401
0.772582	357.681	59.0853	10.0959
0.698088	357.171	59.0199	10.1524
0.64046	356.674	58.9661	10.2079
0.541352	356.198	58.9141	10.2625
0.461948	355.743	58.8633	10.3152
0.388569	355.291	58.8111	10.3684
0.302571	354.853	58.7509	10.4192
0.206219	354.359	58.6735	10.4763
0.117694	353.897	58.5919	10.5294
0.00454381	353.426	58.5061	10.5836
-0.0571957	352.923	58.4111	10.6396
-0.12622	352.471	58.3256	10.6905
-0.215189	352.01	58.237	10.7422
-0.269956	351.503	58.1404	10.7973
-0.323512	351.033	58.0559	10.8483
-0.374743	350.569	57.9758	10.8984
-0.426011	350.057	57.8911	10.9532
-0.45741	349.582	57.8137	11.0039
-0.483173	349.056	57.7289	11.0596
-0.501129	348.577	57.6509	11.1109
-0.509056	348.084	57.5709	11.1637
-0.508448	347.606	57.4926	11.215
-0.501555	347.114	57.4112	11.2679
-0.481374	346.635	57.3337	11.3204
-0.437323	346.152	57.2587	11.3731
-0.394137	345.669	57.1875	11.426
-0.344617	345.206	57.1245	11.4775
-0.259521	344.708	57.0584	11.5337
-0.191364	344.24	57.0022	11.5869
-0.109351	343.756	56.9412	11.6421
0.0128558	343.316	56.8872	11.6951
0.0923246	342.885	56.8359	11.7467
