x	y	z	t
0.383845	449.721	73.4109	0.0542122
0.384176	448.99	73.2957	0.111127
0.38428	448.275	73.1838	0.166872
0.384879	447.625	73.0823	0.217973
0.386118	446.91	72.9705	0.274003
0.38704	446.261	72.8682	0.324815
0.388698	445.607	72.7652	0.376128
0.390148	444.881	72.6506	0.433109
0.390427	444.221	72.5458	0.48507
0.391569	443.564	72.4413	0.536517
0.394894	442.913	72.3386	0.587795
0.40013	442.232	72.2313	0.641119
0.405234	441.572	72.1266	0.692969
0.40995	440.898	72.0187	0.745965
0.415015	440.181	71.9036	0.802418
0.42102	439.501	71.7943	0.855695
0.429457	438.859	71.6916	0.906317
0.437413	438.145	71.5764	0.962894
0.445218	437.437	71.4633	1.0188
0.451216	436.719	71.3478	1.07546
0.459808	436.041	71.2399	1.12882
0.467288	435.316	71.1255	1.18601
0.477254	434.668	71.0243	1.23703
0.487311	434.001	70.9213	1.28961
0.498418	433.332	70.8172	1.34234
0.517378	432.619	70.7074	1.3989
0.530829	431.914	70.602	1.45473
0.553749	431.205	70.5002	1.51112
0.580936	430.499	70.3975	1.56742
0.595553	429.805	70.2969	1.62284
0.631084	429.11	70.1962	1.67817
0.655142	428.415	70.0989	1.73358
0.695809	427.73	70.0024	1.78834
0.726248	427.019	69.9047	1.84448
0.759193	426.331	69.8065	1.89884
0.784137	425.632	69.7064	1.95408
0.810615	424.971	69.6101	2.00631
0.831015	424.328	69.5161	2.05712
0.850176	423.651	69.4171	2.11054
0.86988	422.982	69.3163	2.16335
0.889212	422.288	69.2081	2.21817
0.896131	421.573	69.0906	2.27479
0.899359	420.934	68.9804	2.3252
0.891597	420.241	68.8564	2.37963
0.87378	419.516	68.7311	2.43677
0.837162	418.823	68.6099	2.49123
0.800727	418.143	68.4961	2.54464
0.746401	417.433	68.3805	2.60086
0.685066	416.777	68.2785	2.65303
0.615332	416.119	68.183	2.70582
0.511076	415.423	68.0945	2.76269
0.378517	414.755	68.018	2.81813
0.280254	414.083	67.9477	2.87434
0.125999	413.405	67.8617	2.9319
0.00881707	412.779	67.7679	2.98413
-0.130557	412.112	67.6531	3.04054
-0.24227	411.493	67.5389	3.0916
-0.376332	410.821	67.4121	3.14715
-0.461903	410.177	67.2881	3.19913
-0.530153	409.47	67.1496	3.2557
-0.605285	408.748	67.0115	3.31292
-0.648837	408.106	66.8945	3.3631
-0.683904	407.41	66.7721	3.41748
-0.697488	406.709	66.6512	3.472
-0.698843	406.009	66.5371	3.52707
-0.675756	405.275	66.4227	3.58441
-0.625757	404.576	66.3188	3.63969
-0.577597	403.854	66.22	3.69629
-0.503095	403.156	66.1347	3.75161
-0.426018	402.492	66.0571	3.80417
-0.304846	401.838	65.9837	3.85796
-0.222847	401.142	65.9065	3.91477
-0.123554	400.536	65.8311	3.96486
0.00279683	399.855	65.7312	4.02208
0.135017	399.192	65.6201	4.07786
0.20639	398.538	65.4971	4.13206
0.291461	397.883	65.3692	4.18626
0.385686	397.22	65.2289	4.24019
0.453398	396.542	65.0909	4.29421
0.521687	395.887	64.9591	4.34562
0.578813	395.205	64.8265	4.39848
0.604395	394.516	64.695	4.45153
0.618181	393.79	64.5679	4.50751
0.613163	393.121	64.4545	4.55905
0.596144	392.455	64.348	4.61038
0.558041	391.724	64.2421	4.66706
0.478718	391.07	64.1594	4.71805
0.402735	390.401	64.0922	4.77078
0.309794	389.727	64.0244	4.82423
0.172202	389.021	63.9608	4.88184
0.0663899	388.375	63.8947	4.93449
-0.0426356	387.764	63.8217	4.98558
-0.156721	387.142	63.7345	5.03765
-0.309018	386.523	63.6329	5.09023
-0.416289	385.926	63.5204	5.14062
-0.527375	385.307	63.4001	5.19178
-0.631241	384.649	63.27	5.24554
-0.756706	383.976	63.1378	5.3003
-0.820673	383.315	63.0042	5.3533
-0.901011	382.615	62.8728	5.40862
-0.942687	381.953	62.7513	5.46008
-0.971126	381.246	62.624	5.51488
-0.992139	380.597	62.5125	5.56493
-0.999455	379.876	62.3916	5.6206
-0.988471	379.154	62.2774	5.67613
-0.944885	378.457	62.1704	5.73006
-0.911631	377.742	62.0654	5.78585
-0.830839	377.061	61.9681	5.84003
-0.767404	376.399	61.8856	5.89341
-0.641089	375.749	61.8145	5.94686
-0.545203	375.048	61.7513	6.00429
-0.426696	374.427	61.6943	6.05585
-0.264628	373.804	61.6323	6.1095
-0.142947	373.14	61.5561	6.16628
0.0103188	372.513	61.4633	6.22098
0.119526	371.911	61.356	6.27104
0.241714	371.243	61.2279	6.32648
0.387935	370.606	61.0986	6.37965
0.488416	369.981	60.9697	6.43008
0.569008	369.306	60.8276	6.48394
0.651651	368.64	60.6953	6.53684
0.734111	367.972	60.5661	6.58934
0.780997	367.277	60.4339	6.64334
0.818995	366.576	60.3094	6.69757
0.834572	365.903	60.1923	6.74937
0.841	365.181	60.0683	6.80495
0.829356	364.473	59.9516	6.8592
0.80646	363.791	59.8413	6.91163
0.769862	363.089	59.7328	6.96606
0.717007	362.438	59.6381	7.01684
0.646397	361.794	59.5533	7.06715
0.528321	361.09	59.473	7.12293
0.388695	360.415	59.3953	7.17758
0.274427	359.748	59.3229	7.2319
0.124465	359.12	59.2473	7.2842
-0.0498478	358.467	59.1587	7.33981
-0.157694	357.801	59.0588	7.39544
-0.317655	357.147	58.9502	7.45176
-0.457933	356.48	58.8358	7.50695
-0.598949	355.804	58.7137	7.56346
-0.7516	355.114	58.59	7.62036
-0.848306	354.431	58.4625	7.6748
-0.95663	353.769	58.3412	7.72773
-1.02879	353.089	58.2204	7.78105
-1.08937	352.42	58.1023	7.83326
-1.1356	351.716	57.9854	7.88757
-1.17475	351.015	57.8712	7.94169
-1.19464	350.313	57.7568	7.99585
-1.19856	349.61	57.6425	8.04999
-1.196	348.872	57.5225	8.10663
-1.15916	348.197	57.4146	8.15893
-1.1199	347.52	57.3116	8.21165
-1.06221	346.85	57.2136	8.26433
-0.98652	346.181	57.1216	8.31747
-0.870191	345.541	57.0414	8.36937
-0.776474	344.895	56.9766	8.42215
-0.648809	344.253	56.9144	8.47524
-0.488547	343.588	56.8513	8.53035
-0.360733	342.967	56.7978	8.58274
-0.182964	342.298	56.7171	8.63892
-0.0495258	341.687	56.6319	8.69031
0.0859093	341.067	56.5325	8.74144
0.200049	340.442	56.4175	8.79313
0.318517	339.801	56.2944	8.84559
0.437427	339.158	56.1687	8.89718
0.565089	338.495	56.0391	8.95056
0.640719	337.824	55.9036	9.00374
0.716769	337.174	55.7766	9.0547
0.780764	336.493	55.6487	9.10762
0.839806	335.83	55.5275	9.15902
0.869697	335.153	55.4081	9.21133
0.887578	334.428	55.283	9.26665
0.888743	333.742	55.1668	9.31927
0.877903	333.02	55.0463	9.3747
0.857634	332.363	54.9403	9.42513
0.81425	331.707	54.8388	9.47562
0.755438	331.061	54.7445	9.52598
0.656806	330.391	54.6535	9.57915
0.563405	329.712	54.5738	9.63318
0.4566	329.031	54.4949	9.68764
0.305213	328.348	54.4224	9.74362
0.169425	327.694	54.3451	9.79826
0.00175704	327.049	54.2653	9.85379
-0.133667	326.439	54.176	9.90541
-0.279409	325.803	54.0719	9.95933
-0.460265	325.204	53.9662	10.0105
-0.571054	324.564	53.8448	10.0641
-0.700238	323.953	53.7288	10.1143
-0.844778	323.266	53.6004	10.17
-0.937576	322.587	53.4687	10.2242
-1.02112	321.926	53.3471	10.2764
-1.10536	321.232	53.2233	10.3303
-1.15209	320.547	53.1041	10.3832
-1.189	319.838	52.9862	10.4376
-1.21196	319.127	52.8725	10.4918
-1.21537	318.443	52.7649	10.5441
-1.24528	317.741	52.6548	10.5976
-1.17731	317.085	52.5575	10.649
-1.14751	316.384	52.4571	10.7029
-1.10247	315.716	52.3639	10.7549
-1.03567	315.073	52.2787	10.8056
-0.947407	314.432	52.199	10.8567
-0.842738	313.808	52.1281	10.9073
-0.725556	313.189	52.0642	10.9582
-0.573081	312.541	52.004	11.0124
-0.430807	311.921	51.9372	11.065
-0.250611	311.282	51.8594	11.1193
-0.115855	310.613	51.7635	11.1749
0.0546485	309.945	51.6533	11.23
0.190381	309.309	51.5374	11.282
0.313637	308.609	51.4015	11.3378
0.467411	307.963	51.274	11.3896
0.577577	307.302	51.1415	11.4416
0.673531	306.646	51.0046	11.4925
0.763723	305.946	50.8679	11.5464
0.856264	305.243	50.7341	11.5999
0.913088	304.563	50.6094	11.6513
0.95188	303.861	50.4838	11.704
0.975092	303.142	50.3624	11.7581
0.977949	302.422	50.2442	11.8124
0.961939	301.737	50.1351	11.8646
0.925165	301.046	50.0312	11.9168
0.869086	300.359	49.9328	11.9686
0.777872	299.666	49.8405	12.0221
0.693615	299.005	49.7624	12.0732
0.591956	298.311	49.6797	12.1267
0.473981	297.662	49.6068	12.1771
0.312296	296.969	49.5267	12.2323
0.194369	296.291	49.4495	12.2866
0.0251158	295.646	49.3644	12.3402
-0.103694	294.991	49.2674	12.3925
-0.20533	294.281	49.1507	12.4494
-0.354584	293.562	49.022	12.507
-0.467389	292.915	48.9027	12.5579
-0.604146	292.216	48.7688	12.6129
-0.71214	291.517	48.6366	12.6668
-0.801972	290.844	48.5084	12.7182
-0.910233	290.128	48.3743	12.7723
-0.977778	289.379	48.2328	12.8279
-1.04046	288.646	48.1016	12.8824
-1.08126	287.904	47.9687	12.9371
