x	y	z	t
0.514479	449.559	73.3677	0.0508716
0.515384	448.732	73.2363	0.103147
0.51905	447.855	73.0977	0.158915
0.523038	446.944	72.9546	0.216824
0.525062	446.126	72.8258	0.26897
0.525779	445.306	72.6967	0.321623
0.526509	444.473	72.5655	0.37467
0.527339	443.609	72.4304	0.429505
0.528649	442.824	72.308	0.479886
0.530464	441.936	72.1693	0.536609
0.533256	441.058	72.0318	0.592287
0.535321	440.221	71.9	0.645639
0.540222	439.359	71.7643	0.70031
0.544303	438.537	71.6338	0.752593
0.549561	437.717	71.5033	0.80482
0.557431	436.885	71.371	0.857732
0.567714	436.03	71.2364	0.912254
0.580672	435.24	71.1123	0.962891
0.597523	434.386	70.9768	1.01742
0.615248	433.547	70.8427	1.07108
0.635815	432.75	70.7152	1.12209
0.658421	431.96	70.5895	1.17278
0.6835	431.161	70.4639	1.2243
0.717169	430.281	70.3273	1.2813
0.750487	429.491	70.2054	1.33243
0.784703	428.716	70.0851	1.38259
0.845976	427.874	69.9511	1.43692
0.881964	427.036	69.8106	1.49079
0.92093	426.182	69.6633	1.54571
0.955663	425.337	69.5107	1.60011
0.977862	424.485	69.3592	1.65472
0.992269	423.601	69.2015	1.71131
0.999506	422.81	69.0652	1.76223
0.997537	422.028	68.9364	1.81285
0.974877	421.218	68.8135	1.86481
0.913406	420.43	68.7066	1.9155
0.841699	419.639	68.6087	1.96712
0.757199	418.803	68.5118	2.02125
0.635732	417.918	68.4022	2.07911
0.53714	417.06	68.2854	2.13547
0.392434	416.25	68.1703	2.18963
0.275907	415.47	68.0494	2.24207
0.169182	414.702	67.9265	2.29391
0.0684756	413.952	67.8008	2.34415
-0.0564918	413.154	67.6634	2.39752
-0.120576	412.299	67.509	2.45445
-0.183569	411.521	67.3651	2.50562
-0.250784	410.734	67.2184	2.55693
-0.273202	409.911	67.0642	2.60997
-0.291271	409.13	66.9264	2.66027
-0.297186	408.262	66.7795	2.71593
-0.294719	407.393	66.6399	2.77202
-0.26843	406.618	66.5305	2.82217
-0.215577	405.846	66.4356	2.87231
-0.126023	405.027	66.3441	2.92565
-0.0515037	404.198	66.2656	2.98057
0.0355125	403.412	66.1857	3.03279
0.126034	402.67	66.1055	3.08279
0.235205	401.93	66.0146	3.1335
0.337448	401.176	65.9065	3.18522
0.473464	400.416	65.7811	3.23737
0.555319	399.609	65.626	3.29254
0.692398	398.812	65.4676	3.34665
0.762781	397.941	65.2868	3.40434
0.835127	397.168	65.131	3.45495
0.914389	396.284	64.9581	3.51232
0.956914	395.382	64.7934	3.5698
0.970411	394.542	64.6526	3.62358
0.970568	393.73	64.5245	3.67562
0.944711	392.884	64.4017	3.7299
0.900511	392.083	64.2929	3.78149
0.812209	391.215	64.1805	3.83829
0.736878	390.427	64.0937	3.88978
0.629996	389.585	63.9957	3.94467
0.479504	388.779	63.901	3.99812
0.381437	387.954	63.8008	4.05336
0.212461	387.137	63.6787	4.10948
0.0752468	386.372	63.5441	4.16242
-0.104949	385.576	63.3904	4.2177
-0.197339	384.815	63.2252	4.26975
-0.311293	384.072	63.0746	4.32036
-0.403216	383.31	62.9237	4.371
-0.474769	382.523	62.7748	4.42251
-0.530601	381.745	62.6324	4.47291
-0.568996	380.974	62.4966	4.52295
-0.589085	380.163	62.3651	4.5748
-0.584068	379.347	62.2431	4.62679
-0.559506	378.568	62.1394	4.67688
-0.52759	377.751	62.0506	4.7295
-0.436014	376.885	61.9558	4.78646
-0.358532	376.127	61.8846	4.83682
-0.294741	375.308	61.8156	4.89182
-0.157148	374.494	61.7304	4.94668
-0.0775071	373.672	61.6307	5.00271
0.0324629	372.879	61.5076	5.05593
0.141788	372.149	61.3684	5.10633
0.274724	371.395	61.209	5.1571
