x	y	z	t
0.464996	450.106	73.5756	0.0550095
0.454962	449.434	73.4195	0.107322
0.445812	448.727	73.2648	0.162958
0.431751	448.017	73.1028	0.219415
0.418258	447.377	72.9669	0.270474
0.40103	446.723	72.8342	0.322599
0.381707	446.092	72.7109	0.372974
0.356748	445.386	72.577	0.429543
0.327969	444.718	72.4593	0.483577
0.289494	444.09	72.355	0.53408
0.248632	443.409	72.2483	0.588909
0.201523	442.733	72.1485	0.644076
0.172555	442.108	72.0588	0.69445
0.154254	441.401	71.9556	0.751659
0.116275	440.782	71.8608	0.802239
0.0543337	440.105	71.7537	0.858821
-0.0382387	439.428	71.6428	0.915811
-0.0954827	438.812	71.534	0.967675
-0.16948	438.157	71.4158	1.02366
-0.261555	437.509	71.2874	1.07883
-0.332995	436.872	71.1629	1.13219
-0.412712	436.193	71.0222	1.18883
-0.488598	435.517	70.8868	1.24464
-0.521103	434.862	70.7563	1.29825
-0.551998	434.156	70.6363	1.35521
-0.560954	433.509	70.5429	1.40709
-0.56339	432.798	70.4643	1.46379
-0.551744	432.121	70.4066	1.51809
-0.527925	431.495	70.3515	1.56869
-0.493925	430.823	70.2862	1.62342
-0.44132	430.158	70.2215	1.67821
-0.390732	429.518	70.1451	1.73139
-0.293639	428.885	70.0631	1.78513
-0.22359	428.198	69.9678	1.84314
-0.117456	427.55	69.8697	1.89958
-0.00936078	426.932	69.7682	1.95338
0.13566	426.323	69.6626	2.00747
0.21136	425.685	69.5408	2.06342
0.304535	425.105	69.4286	2.11487
0.426992	424.512	69.3035	2.16801
0.520875	423.864	69.1731	2.22327
0.622255	423.217	69.0337	2.27812
0.691422	422.611	68.9093	2.32862
0.757455	421.918	68.7764	2.38541
0.791253	421.282	68.6617	2.43685
0.806798	420.652	68.559	2.48766
0.806757	420.031	68.4703	2.5378
0.793479	419.319	68.3831	2.59513
0.745181	418.667	68.3173	2.64812
0.690181	417.997	68.2444	2.70299
0.61694	417.395	68.1809	2.75321
0.530621	416.801	68.1166	2.80399
0.387982	416.199	68.0479	2.85716
0.289762	415.626	67.9786	2.90811
0.196777	414.996	67.8968	2.96533
0.0501855	414.398	67.8065	3.02232
-0.0644744	413.855	67.7123	3.07282
-0.185451	413.32	67.6081	3.12304
-0.3408	412.721	67.4783	3.17953
-0.449728	412.105	67.3447	3.23428
-0.57212	411.534	67.2147	3.28479
-0.689321	410.877	67.0622	3.34079
-0.776438	410.257	66.9261	3.39208
-0.857723	409.588	66.7887	3.44719
-0.896963	408.961	66.6701	3.49787
-0.91091	408.25	66.555	3.55506
-0.90322	407.579	66.4651	3.60875
-0.872469	406.897	66.3839	3.66346
-0.798921	406.243	66.3158	3.71713
-0.744844	405.548	66.2504	3.77338
-0.639739	404.854	66.1819	3.83096
-0.564822	404.231	66.1138	3.88389
-0.464142	403.64	66.0475	3.93496
-0.365409	403.07	65.9811	3.98507
-0.228021	402.501	65.9093	4.03602
-0.143635	401.881	65.8246	4.09164
0.0199702	401.265	65.7302	4.14824
0.120642	400.702	65.6343	4.19938
0.247075	400.091	65.5259	4.25441
0.383683	399.473	65.4087	4.30986
0.478819	398.853	65.2919	4.36322
0.611401	398.233	65.1742	4.41657
0.686771	397.581	65.048	4.47125
0.773223	396.971	64.9364	4.52179
0.842473	396.327	64.8262	4.57407
0.903299	395.654	64.7186	4.62815
0.940846	394.971	64.6179	4.68271
0.960251	394.31	64.5242	4.73557
0.962074	393.671	64.4347	4.78686
0.955127	392.993	64.3447	4.84117
0.929272	392.335	64.2558	4.89398
0.884711	391.644	64.1666	4.94965
0.821456	390.948	64.0734	5.00601
0.72605	390.333	63.9928	5.05634
0.652477	389.689	63.9106	5.10902
0.560614	389.057	63.8272	5.16111
0.46025	388.447	63.7469	5.21257
0.350987	387.841	63.6665	5.26415
0.21262	387.17	63.5775	5.32166
0.101019	386.552	63.4904	5.37485
-0.0450713	385.936	63.397	5.42906
-0.16399	385.306	63.2926	5.48352
-0.289275	384.743	63.1923	5.53373
-0.40909	384.167	63.0827	5.58379
-0.565426	383.523	62.9509	5.6402
-0.677273	382.867	62.8184	5.69577
-0.801945	382.198	62.6758	5.75227
-0.912662	381.528	62.5398	5.80824
-0.970039	380.826	62.3963	5.86481
-1.0293	380.137	62.2581	5.92032
-1.07035	379.502	62.1456	5.97102
-1.0833	378.812	62.0312	6.02617
-1.07827	378.108	61.925	6.08247
-1.05754	377.403	61.8276	6.1386
-1.02886	376.726	61.7489	6.19296
-0.965916	376.066	61.6751	6.24634
-0.916855	375.401	61.6099	6.30023
-0.829082	374.727	61.5369	6.35565
-0.757007	374.043	61.4626	6.4125
-0.673395	373.422	61.3874	6.46527
-0.540931	372.839	61.3134	6.51565
-0.457923	372.176	61.2238	6.57221
-0.304825	371.534	61.1311	6.62873
-0.202821	370.918	61.0373	6.6833
-0.0636347	370.268	60.9312	6.74043
0.0462675	369.683	60.8287	6.79129
0.157045	369.104	60.7242	6.84143
0.27074	368.491	60.6121	6.89482
0.390463	367.887	60.4996	6.94653
0.463375	367.241	60.3767	7.0004
0.539916	366.581	60.2585	7.05467
0.619381	365.943	60.1467	7.10696
0.669935	365.264	60.0316	7.16208
0.712393	364.621	59.9293	7.21369
0.738456	363.939	59.8247	7.26853
0.747523	363.307	59.7314	7.31941
0.738902	362.673	59.6389	7.37053
0.715781	362.021	59.5453	7.42343
0.682084	361.388	59.4567	7.47444
0.623319	360.7	59.3638	7.53034
0.561329	360.026	59.2716	7.58536
0.480543	359.417	59.1903	7.6354
0.397744	358.798	59.107	7.68641
0.286388	358.145	59.0193	7.74147
0.183008	357.521	58.9325	7.79375
0.0745146	356.923	58.8478	7.84477
-0.0719494	356.307	58.7547	7.89767
-0.168984	355.646	58.6506	7.95469
-0.283389	355.069	58.5521	8.00512
-0.425488	354.431	58.4375	8.06016
-0.552731	353.771	58.3172	8.11647
-0.623376	353.119	58.191	8.17136
-0.721918	352.486	58.0702	8.22482
-0.806792	351.881	57.9529	8.27518
-0.891861	351.202	57.8215	8.33112
-0.945095	350.531	57.699	8.38544
-0.993322	349.838	57.5792	8.44098
-1.01856	349.141	57.4694	8.49686
-1.02616	348.438	57.367	8.55264
-1.00858	347.751	57.2713	8.60726
-0.98512	347.052	57.1816	8.66297
-0.92228	346.381	57.095	8.71705
-0.873323	345.725	57.0145	8.76998
-0.796624	345.07	56.9293	8.82358
-0.686965	344.424	56.8438	8.87724
-0.604315	343.752	56.7544	8.93378
-0.476263	343.125	56.6683	8.98734
-0.389099	342.487	56.5818	9.04176
-0.235346	341.836	56.4891	9.09864
-0.133808	341.229	56.3985	9.1511
0.0129953	340.601	56.299	9.20672
0.107682	339.959	56.1882	9.2628
0.221858	339.387	56.0866	9.31285
0.33878	338.806	55.9804	9.3632
0.460341	338.19	55.8666	9.41653
0.55636	337.578	55.7527	9.46904
0.619054	336.953	55.6335	9.52175
0.685186	336.322	55.518	9.57428
0.751505	335.649	55.3989	9.62974
0.786736	335.024	55.289	9.68119
0.812597	334.336	55.1775	9.73713
0.816137	333.669	55.0751	9.79136
0.805439	332.95	54.9701	9.85002
0.772768	332.335	54.8865	9.90007
0.732459	331.696	54.8064	9.95175
0.682839	331.056	54.7237	10.0037
0.60535	330.359	54.6344	10.0609
0.51199	329.683	54.5448	10.1168
0.46843	329.075	54.465	10.167
0.360618	328.475	54.385	10.2177
0.271952	327.865	54.3019	10.2695
0.201263	327.205	54.2104	10.326
0.0671105	326.603	54.1203	10.3782
-0.0252149	325.995	54.0194	10.431
-0.126431	325.394	53.9143	10.4828
-0.256266	324.732	53.7929	10.5406
-0.352156	324.132	53.6811	10.5918
-0.457975	323.488	53.5599	10.6461
-0.54253	322.891	53.4426	10.6963
-0.640468	322.243	53.3109	10.7511
-0.719648	321.597	53.1838	10.805
-0.796432	320.916	53.0494	10.8614
-0.853322	320.236	52.9241	10.9169
-0.876236	319.565	52.8063	10.9711
-0.887557	318.861	52.6935	11.0276
-0.879975	318.141	52.5873	11.0852
-0.848619	317.469	52.4954	11.139
-0.811842	316.768	52.4103	11.1952
-0.745176	316.086	52.3328	11.2507
-0.682091	315.431	52.2551	11.3045
-0.578581	314.804	52.1812	11.3573
-0.510539	314.166	52.1073	11.4112
-0.420241	313.529	52.0256	11.4656
-0.314395	312.948	51.9493	11.5158
-0.163392	312.361	51.8671	11.5691
-0.0759426	311.746	51.7751	11.623
0.0373625	311.153	51.6766	11.675
0.150081	310.561	51.5727	11.727
0.294399	309.982	51.4657	11.7781
0.381245	309.355	51.3434	11.8326
0.502879	308.71	51.2199	11.888
0.580529	308.062	51.0918	11.943
0.654017	307.419	50.97	11.9969
0.739954	306.807	50.8559	12.0484
0.788938	306.169	50.7426	12.1007
0.817364	305.516	50.6312	12.1538
0.839854	304.823	50.5211	12.2097
0.843966	304.18	50.425	12.2617
0.833876	303.507	50.3282	12.3162
0.799875	302.822	50.2381	12.3717
0.760669	302.16	50.1535	12.4255
0.68863	301.505	50.0718	12.479
0.637478	300.842	49.9925	12.5339
0.553749	300.203	49.9112	12.5867
0.454954	299.535	49.8281	12.643
0.318372	298.877	49.7412	12.6995
0.252305	298.242	49.6563	12.7541
0.145338	297.632	49.5679	12.8067
0.0385885	297.041	49.4766	12.8581
-0.108301	296.462	49.3808	12.909
-0.213674	295.857	49.2757	12.961
-0.299762	295.26	49.1633	13.0122
-0.404066	294.605	49.0408	13.0677
-0.538271	294.012	48.9262	13.1186
-0.621546	293.39	48.807	13.1707
-0.689208	292.752	48.6813	13.2234
-0.763973	292.138	48.5653	13.2744
-0.847383	291.462	48.4418	13.3305
-0.887997	290.804	48.3221	13.3844
-0.926787	290.123	48.2066	13.4395
-0.94137	289.497	48.1049	13.4897
-0.942101	288.811	48.0023	13.5448
-0.931562	288.167	47.9117	13.5963
-0.899921	287.469	47.8237	13.6524
-0.844355	286.781	47.7396	13.7081
-0.797287	286.1	47.665	13.7632
-0.73717	285.472	47.595	13.8144
-0.638554	284.808	47.5183	13.8696
-0.577052	284.172	47.4475	13.9229
-0.487781	283.537	47.368	13.9768
-0.353185	282.935	47.2892	14.0298
-0.267567	282.286	47.2008	14.0861
