x	y	z	t
0.53363	450.283	73.7304	0.0541723
0.530724	449.542	73.6132	0.111455
0.525955	448.836	73.5011	0.164835
0.521119	448.141	73.3888	0.21739
0.514897	447.442	73.2743	0.270101
0.504713	446.725	73.1501	0.323749
0.496159	445.997	73.0166	0.379217
0.48613	445.266	72.8617	0.434784
0.4799	444.529	72.7079	0.490544
0.463768	443.783	72.5428	0.546741
0.450334	443.061	72.3908	0.601284
0.428535	442.311	72.2334	0.658033
0.404375	441.556	72.0903	0.715056
0.387161	440.872	71.9735	0.766638
0.361673	440.13	71.8523	0.823267
0.32616	439.479	71.7489	0.873635
0.270403	438.812	71.6463	0.926091
0.179874	438.13	71.5389	0.980961
0.131903	437.43	71.4204	1.03684
0.0191017	436.771	71.2998	1.09073
-0.0433306	436.117	71.1677	1.14323
-0.112179	435.444	71.0368	1.19716
-0.198836	434.768	70.9065	1.25136
-0.22784	434.071	70.7712	1.30642
-0.246761	433.397	70.6488	1.35885
-0.241089	432.696	70.529	1.41305
-0.219159	431.965	70.4131	1.46858
-0.179876	431.216	70.3114	1.52556
-0.120014	430.504	70.2226	1.58043
-0.0858607	429.811	70.1456	1.63424
-0.0364735	429.135	70.0658	1.6883
0.0410697	428.441	69.9892	1.74509
0.10935	427.815	69.9142	1.79642
0.205076	427.129	69.8268	1.85452
0.305552	426.494	69.7329	1.90835
0.439555	425.872	69.6308	1.96198
0.4972	425.207	69.5051	2.01731
0.582592	424.59	69.3823	2.06847
0.708355	423.924	69.2469	2.1232
0.762627	423.249	69.1042	2.17732
0.830404	422.544	68.9634	2.23372
0.870967	421.827	68.8331	2.29002
0.89584	421.154	68.7188	2.34266
0.890608	420.508	68.6186	2.39279
0.868892	419.775	68.5158	2.44952
0.814036	419.112	68.4303	2.50069
0.76349	418.417	68.3511	2.55413
0.69564	417.722	68.2661	2.60818
0.612436	417.088	68.1883	2.65885
0.516327	416.469	68.1106	2.70933
0.38752	415.838	68.027	2.76151
0.276479	415.244	67.9422	2.81214
0.181437	414.596	67.8423	2.8683
0.0205559	413.957	67.7293	2.92566
-0.0966562	413.375	67.6178	2.97663
-0.211424	412.803	67.5023	3.0267
-0.382207	412.189	67.3775	3.08112
-0.463807	411.486	67.2308	3.13932
-0.585434	410.824	67.0907	3.19458
-0.661795	410.179	66.9621	3.24611
-0.739415	409.486	66.8327	3.30104
-0.782608	408.747	66.7065	3.35876
-0.80889	408.017	66.6007	3.4155
-0.811071	407.339	66.5122	3.46862
-0.786495	406.637	66.4339	3.52355
-0.743856	405.94	66.3576	3.57813
-0.673327	405.225	66.2872	3.63444
-0.604199	404.519	66.2097	3.69026
-0.501122	403.824	66.1382	3.74659
-0.371369	403.145	66.0588	3.80271
-0.285669	402.487	65.9806	3.85653
-0.138989	401.85	65.8961	3.91125
-0.054173	401.185	65.8013	3.96756
0.0579374	400.571	65.7048	4.02001
0.188879	399.926	65.5917	4.07616
0.3291	399.311	65.4802	4.1299
0.412019	398.665	65.3588	4.18385
0.480311	398.003	65.2269	4.23854
0.594907	397.349	65.1011	4.29321
0.661781	396.65	64.965	4.34956
0.741461	395.983	64.8411	4.40248
0.787661	395.267	64.7137	4.45869
0.831383	394.576	64.6	4.51284
0.851052	393.921	64.4993	4.56447
0.857322	393.231	64.3982	4.61805
0.841398	392.529	64.298	4.67274
0.821491	391.801	64.1993	4.72964
0.775453	391.088	64.1073	4.78525
0.700206	390.361	64.0123	4.84206
0.628738	389.695	63.9282	4.89405
0.565416	389.028	63.8488	4.9461
0.479929	388.352	63.7627	4.99934
0.358939	387.698	63.6766	5.05213
0.278272	386.998	63.5822	5.10798
0.172499	386.358	63.4908	5.16067
0.0283468	385.726	63.3946	5.21369
-0.0520975	385.04	63.2799	5.26927
-0.162992	384.434	63.1694	5.31997
-0.291765	383.759	63.0357	5.37643
-0.43216	383.097	62.9025	5.4317
-0.523764	382.463	62.7697	5.48248
-0.603283	381.761	62.6181	5.5382
-0.70461	381.07	62.4784	5.59268
-0.769337	380.426	62.3527	5.64291
-0.805555	379.677	62.2159	5.70063
-0.830918	378.956	62.0957	5.75592
-0.834149	378.254	61.9898	5.81031
-0.821815	377.523	61.8885	5.86684
-0.786755	376.812	61.7945	5.9217
-0.744593	376.125	61.7138	5.97485
-0.691442	375.422	61.6297	6.02888
-0.602634	374.707	61.5489	6.08437
-0.531795	373.994	61.484	6.14009
-0.410618	373.35	61.4237	6.19208
-0.3118	372.712	61.3584	6.24325
-0.218949	371.997	61.2781	6.30061
-0.08393	371.309	61.1896	6.35743
0.052523	370.662	61.0942	6.41134
0.153408	370.037	60.9918	6.4618
0.217888	369.338	60.8655	6.51771
0.326561	368.687	60.7412	6.57128
0.456501	368.049	60.615	6.62413
0.516991	367.4	60.4806	6.67635
0.583799	366.718	60.3455	6.73022
0.667951	366.045	60.2132	6.78337
0.706399	365.353	60.0755	6.83693
0.747945	364.686	59.95	6.88776
0.778651	363.979	59.8246	6.9416
0.797026	363.3	59.7115	6.99314
0.793899	362.631	59.6078	7.04424
0.780214	361.946	59.5108	7.09635
0.753331	361.283	59.4222	7.14707
0.691972	360.563	59.328	7.20265
0.633068	359.842	59.239	7.25898
0.564404	359.197	59.1578	7.30939
0.494824	358.56	59.0776	7.35958
0.381507	357.871	58.9906	7.41563
0.293136	357.204	58.9012	7.46917
0.155687	356.535	58.8086	7.52414
0.0767586	355.914	58.7186	7.57518
-0.0141957	355.275	58.6162	7.62735
-0.122756	354.621	58.502	7.68093
-0.258412	354.004	58.3876	7.73247
-0.335744	353.299	58.2465	7.78972
-0.467315	352.634	58.1121	7.84452
-0.549715	351.951	57.9659	7.89971
-0.652821	351.229	57.815	7.957
-0.708521	350.549	57.6826	8.01023
-0.766911	349.831	57.549	8.0659
-0.799047	349.108	57.4278	8.12155
-0.810473	348.378	57.3178	8.17757
-0.795842	347.676	57.2224	8.23146
-0.77177	346.949	57.1378	8.2871
-0.728757	346.239	57.059	8.34164
-0.646493	345.564	56.9903	8.39448
-0.574758	344.898	56.9332	8.44675
-0.482179	344.226	56.8657	8.49991
-0.353157	343.514	56.7904	8.55671
-0.246856	342.857	56.7065	8.60955
-0.126549	342.156	56.6068	8.66597
-0.00819606	341.473	56.5007	8.72134
0.10145	340.771	56.3837	8.77769
0.229445	340.115	56.2693	8.83146
0.301083	339.388	56.1336	8.88922
0.420526	338.695	56.0038	8.94541
0.49609	338.029	55.8715	8.99901
0.579034	337.381	55.7452	9.05128
0.67616	336.737	55.6203	9.1034
0.722451	336.043	55.4836	9.15798
0.772001	335.368	55.3573	9.21118
0.830076	334.693	55.2338	9.26393
0.850897	333.991	55.1098	9.3181
0.866435	333.26	54.9898	9.37407
0.862091	332.532	54.878	9.42923
0.84624	331.863	54.7817	9.48026
0.802228	331.173	54.6886	9.53289
0.759251	330.423	54.5953	9.59034
0.685838	329.705	54.5106	9.64615
0.580071	328.994	54.4225	9.7023
0.502203	328.35	54.3462	9.75306
0.413623	327.698	54.2659	9.8049
0.326732	327.003	54.1786	9.86152
0.177534	326.367	54.0933	9.91395
0.0921648	325.699	53.9985	9.96851
-0.0150532	325.063	53.8982	10.0207
-0.118568	324.435	53.79	10.0723
-0.265611	323.78	53.6652	10.127
-0.364936	323.097	53.5327	10.1816
-0.493735	322.402	53.3876	10.2378
-0.587571	321.741	53.2505	10.2911
-0.693555	321.031	53.1014	10.3467
-0.772998	320.305	52.9632	10.4021
-0.820353	319.589	52.8343	10.4564
-0.855932	318.843	52.7156	10.5123
-0.866168	318.156	52.6157	10.5636
-0.863313	317.428	52.5197	10.6182
-0.834329	316.692	52.4237	10.6739
-0.80582	315.947	52.3355	10.7303
-0.737678	315.251	52.2518	10.7834
-0.681726	314.552	52.1713	10.8368
-0.611592	313.859	52.0853	10.8902
-0.505527	313.161	51.9963	10.9451
-0.423124	312.458	51.9069	11.0003
-0.29437	311.76	51.8119	11.0559
-0.216007	311.061	51.7144	11.1114
-0.106931	310.426	51.6176	11.1626
0.00668349	309.797	51.5153	11.2133
0.147621	309.142	51.3976	11.2677
0.265983	308.516	51.2803	11.318
0.411793	307.815	51.1471	11.3742
0.505841	307.145	51.0103	11.4275
0.586331	306.466	50.8774	11.4802
0.692773	305.792	50.7473	11.5327
0.751827	305.066	50.6092	11.5879
0.802742	304.373	50.4852	11.6405
0.843192	303.655	50.3644	11.6947
0.853535	302.931	50.2503	11.7493
0.84809	302.193	50.1413	11.8051
0.825811	301.499	50.0476	11.8579
0.7888	300.825	49.9595	11.9088
0.723344	300.091	49.8654	11.9647
0.670542	299.34	49.7746	12.0218
0.586965	298.625	49.6909	12.0771
0.508941	297.98	49.6137	12.1275
0.430179	297.323	49.5339	12.1787
0.303805	296.615	49.4435	12.2353
0.207136	295.972	49.3598	12.2865
0.129781	295.325	49.2722	12.3382
0.00552719	294.66	49.1693	12.3922
-0.135137	294.002	49.0582	12.4456
-0.228544	293.368	48.9358	12.4967
-0.336761	292.675	48.798	12.5511
-0.435534	292.037	48.6623	12.6013
-0.531428	291.398	48.522	12.6515
-0.656256	290.7	48.3719	12.7065
-0.721098	290.045	48.2251	12.7567
-0.77949	289.299	48.0787	12.8134
-0.825665	288.561	47.9406	12.8696
-0.849764	287.817	47.8166	12.926
-0.846312	287.145	47.7152	12.9764
-0.829733	286.411	47.6154	13.0319
-0.784964	285.659	47.5238	13.0884
-0.709378	284.922	47.4346	13.144
-0.654763	284.214	47.3546	13.1976
-0.564842	283.524	47.2691	13.2508
-0.452714	282.828	47.1793	13.3052
-0.367114	282.11	47.0864	13.3615
-0.214166	281.467	47	13.4142
-0.12556	280.804	46.9084	13.4679
0.0611604	280.115	46.8048	13.5253
0.173307	279.483	46.7024	13.5768
0.276548	278.827	46.5838	13.6313
0.434394	278.169	46.4616	13.6862
0.520312	277.535	46.3342	13.7372
0.622058	276.859	46.2026	13.791
0.753052	276.189	46.072	13.8444
0.825875	275.512	45.9415	13.8968
0.882593	274.798	45.8068	13.9514
0.93421	274.08	45.6825	14.0058
0.951842	273.394	45.5726	14.0576
0.955483	272.656	45.4631	14.1132
0.939414	271.929	45.3659	14.1679
0.91095	271.207	45.2725	14.2222
0.84844	270.492	45.1849	14.2766
0.798302	269.778	45.1029	14.3312
0.70393	269.111	45.0224	14.3832
0.63461	268.39	44.9348	14.4396
0.521382	267.698	44.8437	14.4946
0.419259	267.08	44.7606	14.5446
0.349329	266.422	44.6709	14.5973
0.23966	265.738	44.5704	14.6535
0.0659197	265.098	44.4696	14.707
-0.0187342	264.468	44.3581	14.7583
-0.123107	263.778	44.2298	14.8131
-0.2683	263.144	44.1029	14.8644
-0.346688	262.473	43.9574	14.9173
-0.450023	261.808	43.8159	14.9691
-0.572746	261.088	43.6678	15.025
-0.647575	260.423	43.5322	15.0755
-0.698545	259.697	43.389	15.1304
-0.748498	258.952	43.2568	15.1861
-0.764642	258.194	43.1301	15.2423
-0.770214	257.506	43.0234	15.2932
-0.75263	256.764	42.9183	15.3484
-0.705245	255.989	42.8148	15.4057
-0.654577	255.253	42.7293	15.4608
-0.593287	254.565	42.6486	15.5121
-0.510909	253.833	42.5655	15.5677
-0.427835	253.116	42.4768	15.6229
-0.303712	252.45	42.3928	15.6757
-0.234495	251.745	42.3036	15.7307
-0.104188	251.058	42.2102	15.7856
-0.0211073	250.367	42.1126	15.8412
0.0754068	249.73	42.015	15.8921
0.194733	249.03	41.8976	15.949
0.286544	248.331	41.7742	16.005
0.400553	247.641	41.6426	16.0604
0.478123	246.993	41.5174	16.1113
0.57545	246.292	41.3833	16.166
0.621408	245.59	41.2478	16.22
0.678295	244.907	41.1242	16.2726
0.725788	244.186	41.002	16.3274
0.743106	243.456	40.8877	16.3823
0.745636	242.768	40.7893	16.4341
0.735007	242.011	40.6913	16.4912
0.687536	241.275	40.5997	16.5471
0.644956	240.569	40.5222	16.6008
0.558929	239.854	40.4389	16.6554
0.49513	239.136	40.3604	16.7107
0.385911	238.448	40.2792	16.7646
0.325584	237.765	40.1996	16.8182
0.231773	237.14	40.1194	16.8691
0.129687	236.491	40.0288	16.9217
0.027791	235.838	39.9268	16.9736
-0.128806	235.186	39.8147	17.0267
-0.216056	234.477	39.6781	17.0836
-0.335541	233.82	39.5445	17.136
-0.458609	233.092	39.3856	17.1921
-0.556857	232.423	39.24	17.243
-0.676651	231.703	39.0862	17.2971
-0.744952	230.995	38.9297	17.3498
-0.832105	230.233	38.7786	17.4063
-0.872954	229.464	38.6307	17.4631
-0.906553	228.698	38.4965	17.5188
-0.905284	227.905	38.374	17.5756
-0.8908	227.131	38.2634	17.6312
-0.854749	226.421	38.1747	17.6819
-0.804266	225.69	38.0854	17.7343
-0.722606	224.922	37.9982	17.7901
-0.617209	224.16	37.9057	17.8463
-0.532349	223.466	37.8213	17.8976
-0.457648	222.74	37.7321	17.9518
-0.313361	222.021	37.6364	18.007
-0.227692	221.333	37.5434	18.06
-0.0877239	220.631	37.441	18.1146
-0.00225744	219.911	37.3283	18.1701
0.111646	219.227	37.2139	18.2224
0.266678	218.549	37.0912	18.2762
0.367867	217.885	36.9685	18.3272
0.453212	217.182	36.8332	18.3813
0.573074	216.447	36.6943	18.4367
0.633559	215.685	36.5472	18.4931
0.728572	214.978	36.4153	18.5457
0.777285	214.272	36.2877	18.5978
0.808962	213.538	36.1612	18.6512
0.837687	212.783	36.0411	18.7057
0.84127	212.054	35.9335	18.7583
0.829751	211.289	35.8268	18.8133
0.794196	210.527	35.7197	18.8683
0.761656	209.774	35.6157	18.9227
