x	y	z	t
0.528583	449.95	73.7118	0.0560846
0.524035	449.27	73.5946	0.108083
0.537763	448.572	73.4717	0.161164
0.549059	447.864	73.3505	0.214813
0.569561	447.182	73.2348	0.266385
0.592521	446.515	73.1235	0.316892
0.61711	445.812	73.0081	0.370018
0.642868	445.115	72.9002	0.423087
0.680725	444.42	72.7982	0.476925
0.693614	443.691	72.696	0.533455
0.735353	442.99	72.5968	0.588237
0.76817	442.339	72.5033	0.638954
0.791386	441.664	72.4038	0.691779
0.821551	441.007	72.3002	0.742792
0.86539	440.321	72.1885	0.796394
0.897332	439.672	72.081	0.846857
0.923996	438.959	71.9614	0.901784
0.955271	438.289	71.8512	0.95342
0.995379	437.592	71.7378	1.00701
1.02408	436.891	71.6248	1.06099
1.04955	436.209	71.5154	1.11343
1.08077	435.493	71.4027	1.1682
1.10634	434.764	71.2887	1.22392
1.13063	434.037	71.1761	1.27938
1.15016	433.308	71.0635	1.33495
1.16746	432.588	70.9512	1.3898
1.17907	431.883	70.8404	1.44379
1.19012	431.191	70.7312	1.49678
1.19918	430.53	70.6268	1.54756
1.20689	429.861	70.5214	1.59891
1.21627	429.152	70.4102	1.65291
1.22247	428.457	70.3016	1.706
1.23164	427.751	70.1919	1.75979
1.23831	427.04	70.081	1.81412
1.24356	426.367	69.9759	1.86527
1.24586	425.685	69.8692	1.91697
1.24807	425.024	69.7658	1.96725
1.25113	424.298	69.652	2.02289
1.25485	423.619	69.5455	2.07442
1.26404	422.885	69.4284	2.13007
1.273	422.15	69.3083	2.18568
1.28086	421.398	69.1803	2.24227
1.28259	420.665	69.0533	2.29784
1.27082	419.953	68.9231	2.35153
1.25507	419.26	68.798	2.40396
1.23233	418.586	68.6753	2.45526
1.19952	417.903	68.5535	2.50708
1.1571	417.179	68.4268	2.56238
1.11402	416.517	68.3167	2.61292
1.06071	415.866	68.2127	2.66301
1.00217	415.184	68.1074	2.7158
0.925472	414.5	68.005	2.76902
0.85797	413.814	67.9071	2.82243
0.764844	413.098	67.8057	2.87836
0.688318	412.412	67.7115	2.93209
0.605702	411.724	67.6146	2.98629
0.509013	411.034	67.5173	3.04066
0.424669	410.395	67.4224	3.09102
0.344111	409.718	67.317	3.14446
0.231743	409.06	67.2082	3.1972
0.154353	408.397	67.0934	3.24945
0.0825863	407.695	66.9637	3.30503
-0.0244173	407.004	66.8353	3.36
-0.0901637	406.336	66.7041	3.41282
-0.158316	405.663	66.5768	3.46593
-0.234849	404.977	66.4477	3.52003
-0.266333	404.309	66.3188	3.57244
-0.302552	403.663	66.1998	3.62269
-0.335465	402.943	66.0716	3.67844
-0.338297	402.233	65.9461	3.73319
-0.339044	401.544	65.8315	3.78632
-0.33068	400.891	65.7285	3.83639
-0.30673	400.205	65.6268	3.8892
-0.275927	399.497	65.532	3.94364
-0.235554	398.845	65.4499	3.99422
-0.188075	398.207	65.3746	4.04424
-0.111026	397.509	65.2913	4.09881
-0.0490911	396.852	65.2158	4.15079
0.00465566	396.153	65.1378	4.20602
0.0995027	395.492	65.0566	4.25903
0.171994	394.853	64.9726	4.30975
0.243313	394.192	64.8766	4.36294
0.328134	393.543	64.7709	4.41473
0.448004	392.86	64.6478	4.46908
0.537808	392.229	64.5234	4.51953
0.590443	391.525	64.3729	4.5753
0.687416	390.857	64.2316	4.6287
0.7349	390.135	64.0767	4.68517
0.786155	389.481	63.9444	4.73598
0.820762	388.743	63.7997	4.79284
0.835199	388.077	63.677	4.84386
0.836289	387.4	63.5585	4.89556
0.827814	386.74	63.4483	4.94589
0.80136	385.996	63.3309	5.00261
0.767359	385.344	63.2338	5.05268
0.716666	384.635	63.134	5.10737
0.662321	383.96	63.0475	5.15965
0.614019	383.29	62.9749	5.21197
0.550469	382.589	62.8973	5.26669
0.464398	381.891	62.8289	5.3221
0.394162	381.248	62.7617	5.37367
0.333214	380.62	62.6923	5.42378
0.221089	379.943	62.6067	5.47918
0.155717	379.322	62.5163	5.52954
0.101366	378.667	62.4016	5.58338
-0.00745332	378.019	62.2772	5.63744
-0.0758357	377.394	62.1489	5.68846
-0.149597	376.75	62.0155	5.74082
-0.203647	376.091	61.8726	5.79376
-0.26544	375.456	61.7406	5.84449
-0.346008	374.75	61.6016	5.90041
-0.378659	374.061	61.4665	5.95397
-0.406083	373.406	61.3494	6.00484
-0.424638	372.725	61.236	6.05739
-0.417123	371.99	61.1235	6.11384
-0.397254	371.336	61.0331	6.16446
-0.362739	370.67	60.9495	6.21634
-0.304302	370.007	60.8743	6.26749
-0.24965	369.342	60.8033	6.31953
-0.190867	368.704	60.7378	6.36995
-0.138356	368.003	60.6664	6.42578
-0.0595464	367.315	60.5916	6.48145
0.0144286	366.64	60.5043	6.53586
0.124536	366.019	60.4151	6.58775
0.201951	365.406	60.3136	6.63931
0.283301	364.807	60.2057	6.68996
0.385828	364.201	60.0856	6.74135
0.462809	363.597	59.9529	6.79234
0.532523	362.933	59.817	6.84628
0.627663	362.293	59.6852	6.89794
0.688169	361.631	59.5514	6.95043
0.724858	360.926	59.4098	7.00557
0.773625	360.239	59.2833	7.05917
0.784281	359.532	59.1604	7.11396
0.791101	358.802	59.0435	7.17037
0.779063	358.083	58.9359	7.22622
0.747565	357.411	58.8398	7.2783
0.705476	356.747	58.7501	7.32978
0.653103	356.084	58.6665	7.3813
0.601502	355.389	58.5875	7.43667
0.504859	354.708	58.5086	7.49046
0.43941	354.014	58.4362	7.54607
0.316796	353.356	58.3651	7.60012
0.253661	352.699	58.2992	7.65382
0.158693	352.07	58.2237	7.70651
0.0263955	351.443	58.1341	7.75899
-0.0774693	350.842	58.0347	7.80938
-0.143343	350.202	57.9098	7.86274
-0.230322	349.565	57.7821	7.91627
-0.332431	348.944	57.6531	7.96742
-0.46632	348.303	57.519	8.02091
