x	y	z	t
0.414491	449.728	73.4915	0.0556196
0.407445	449.011	73.3797	0.110414
0.400603	448.317	73.271	0.16331
0.391048	447.605	73.1589	0.21801
0.387165	446.906	73.049	0.271307
0.377948	446.181	72.9349	0.326971
0.374368	445.471	72.8226	0.381635
0.367271	444.794	72.7153	0.433922
0.357035	444.075	72.6012	0.489234
0.353127	443.361	72.4876	0.544199
0.345112	442.682	72.3789	0.596703
0.342382	442.018	72.2727	0.64752
0.342314	441.355	72.1667	0.69828
0.352194	440.633	72.0517	0.753756
0.354502	439.946	71.943	0.806929
0.368371	439.237	71.8308	0.861283
0.379945	438.548	71.7216	0.914653
0.39322	437.866	71.6142	0.967525
0.408523	437.209	71.51	1.01888
0.424616	436.505	71.3981	1.07359
0.4421	435.844	71.295	1.12521
0.468615	435.165	71.1939	1.17805
0.494178	434.495	71.0994	1.22977
0.519241	433.781	71.0043	1.28494
0.554502	433.065	70.9111	1.34054
0.587308	432.383	70.8206	1.39393
0.643323	431.679	70.7263	1.44898
0.672037	430.994	70.6367	1.50266
0.709033	430.322	70.5439	1.55536
0.761468	429.673	70.4504	1.60683
0.788174	428.986	70.345	1.66093
0.824147	428.327	70.2369	1.71275
0.857568	427.653	70.1209	1.76541
0.912223	426.947	69.9947	1.8204
0.931259	426.276	69.8672	1.87143
0.964648	425.578	69.7374	1.92516
0.999788	424.859	69.6046	1.98051
1.00867	424.183	69.477	2.03209
1.01762	423.508	69.354	2.08348
1.01855	422.849	69.2347	2.13377
1.01487	422.151	69.1108	2.18728
0.992333	421.434	68.9826	2.24197
0.964145	420.693	68.8561	2.29845
0.923842	419.994	68.7369	2.35159
0.868336	419.253	68.6177	2.40809
0.811362	418.569	68.5143	2.46031
0.753148	417.888	68.4207	2.51254
0.691655	417.214	68.3329	2.56452
0.598229	416.491	68.2421	2.6209
0.527061	415.851	68.1719	2.67105
0.454424	415.16	68.0883	2.72532
0.351973	414.486	68.0041	2.77912
0.297858	413.795	67.9136	2.8338
0.229646	413.117	67.815	2.88716
